Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,35,11,.761,—,34,12,98.7,91.5
New York Knicks,24,22,.522,11.0,23,23,106.3,106.0
Philadelphia 76ers,20,26,.435,15.0,23,23,97.3,97.3
New Jersey Nets,14,34,.292,22.0,14,34,92.4,98.5
Toronto Raptors,13,35,.271,23.0,15,33,99.4,105.1
Chicago Bulls,33,14,.702,—,33,14,98.1,92.0
Milwaukee Bucks,19,26,.422,13.0,21,24,91.7,92.8
Indiana Pacers,17,27,.386,14.5,20,24,97.8,99.2
Detroit Pistons,17,30,.362,16.0,17,30,94.8,98.9
Cleveland Cavaliers,8,38,.174,24.5,8,38,93.6,105.0
Miami Heat,32,14,.696,—,34,12,101.2,93.8
Orlando Magic,30,17,.638,2.5,32,15,100.3,94.7
Atlanta Hawks,30,18,.625,3.0,27,21,97.3,95.5
Charlotte Bobcats,20,26,.435,12.0,18,28,93.7,97.0
Washington Wizards,13,33,.283,19.0,14,32,97.2,103.3
Oklahoma City Thunder,30,16,.652,—,25,21,104.2,102.6
Denver Nuggets,28,18,.609,2.0,28,18,107.9,104.3
Utah Jazz,28,19,.596,2.5,24,23,100.2,99.7
Portland Trail Blazers,25,22,.532,5.5,24,23,95.4,95.1
Minnesota Timberwolves,11,36,.234,19.5,16,31,103.2,108.6
Los Angeles Lakers,33,14,.702,—,35,12,103.6,96.3
Phoenix Suns,21,24,.467,11.0,20,25,105.4,107.0
Golden State Warriors,19,27,.413,13.5,18,28,103.5,107.0
Los Angeles Clippers,18,28,.391,14.5,20,26,99.4,101.5
Sacramento Kings,12,33,.267,20.0,15,30,97.2,101.9
San Antonio Spurs,40,7,.851,—,35,12,104.4,96.9
Dallas Mavericks,31,15,.674,8.5,27,19,97.1,94.5
New Orleans Hornets,31,17,.646,9.5,30,18,94.7,91.4
Memphis Grizzlies,24,24,.500,16.5,26,22,99.4,98.4
Houston Rockets,22,27,.449,19.0,25,24,105.1,104.9
