Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Detroit Pistons,5,2,.714,—,5,2,106.0,100.6
Milwaukee Bucks,4,2,.667,0.5,3,3,104.5,103.7
Boston Celtics,4,2,.667,0.5,4,2,100.5,95.0
Washington Wizards,4,2,.667,0.5,4,2,111.7,105.8
Orlando Magic,4,2,.667,0.5,4,2,117.2,109.3
Toronto Raptors,3,2,.600,1.0,4,1,111.0,100.8
Indiana Pacers,3,3,.500,1.5,3,3,111.2,112.0
Charlotte Hornets,3,3,.500,1.5,3,3,102.7,101.8
Cleveland Cavaliers,3,4,.429,2.0,2,5,104.7,110.1
Brooklyn Nets,3,4,.429,2.0,3,4,114.7,118.3
Miami Heat,2,3,.400,2.0,2,3,103.0,106.0
New York Knicks,2,3,.400,2.0,2,3,100.2,101.4
Philadelphia 76ers,2,4,.333,2.5,2,4,102.3,108.5
Chicago Bulls,1,4,.200,3.0,1,4,89.8,102.0
Atlanta Hawks,1,6,.143,4.0,2,5,99.6,107.6
Memphis Grizzlies,5,1,.833,—,4,2,100.8,94.2
Los Angeles Clippers,4,1,.800,0.5,4,1,106.2,92.4
Houston Rockets,5,2,.714,0.5,4,3,103.9,101.4
Portland Trail Blazers,4,2,.667,1.0,5,1,111.3,98.2
San Antonio Spurs,4,2,.667,1.0,3,3,98.8,97.3
Golden State Warriors,4,3,.571,1.5,4,3,118.1,114.3
New Orleans Pelicans,3,3,.500,2.0,3,3,110.0,108.8
Oklahoma City Thunder,3,3,.500,2.0,5,1,106.0,96.5
Utah Jazz,3,3,.500,2.0,3,3,94.5,93.8
Minnesota Timberwolves,3,3,.500,2.0,2,4,106.8,114.2
Denver Nuggets,3,3,.500,2.0,3,3,103.0,102.5
Los Angeles Lakers,2,4,.333,3.0,2,4,101.8,108.8
Phoenix Suns,2,4,.333,3.0,1,5,102.5,117.2
Sacramento Kings,1,5,.167,4.0,1,5,96.0,105.0
Dallas Mavericks,1,6,.143,4.5,2,5,99.6,107.4
