Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,49,33,.598,—,56,26,95.4,90.1
Philadelphia 76ers,48,34,.585,1.0,48,34,96.8,94.5
Boston Celtics,44,38,.537,5.0,40,42,92.7,93.1
Orlando Magic,42,40,.512,7.0,41,41,98.5,98.4
New York Knicks,37,45,.451,12.0,37,45,95.9,97.2
Washington Wizards,37,45,.451,12.0,38,44,91.5,92.5
Miami Heat,25,57,.305,24.0,25,57,85.6,90.6
Detroit Pistons,50,32,.610,—,52,30,91.4,87.7
Indiana Pacers,48,34,.585,2.0,51,31,96.8,93.3
New Orleans Hornets,47,35,.573,3.0,47,35,93.9,91.8
Milwaukee Bucks,42,40,.512,8.0,42,40,99.5,99.3
Atlanta Hawks,35,47,.427,15.0,31,51,94.1,97.6
Chicago Bulls,30,52,.366,20.0,27,55,95.0,100.1
Toronto Raptors,24,58,.293,26.0,24,58,90.9,96.8
Cleveland Cavaliers,17,65,.207,33.0,16,66,91.4,101.0
San Antonio Spurs,60,22,.732,—,57,25,95.8,90.4
Dallas Mavericks,60,22,.732,—,62,20,103.0,95.2
Minnesota Timberwolves,51,31,.622,9.0,47,35,98.1,96.0
Utah Jazz,47,35,.573,13.0,48,34,94.7,92.3
Houston Rockets,43,39,.524,17.0,46,36,93.8,92.3
Memphis Grizzlies,28,54,.341,32.0,32,50,97.5,100.7
Denver Nuggets,17,65,.207,43.0,17,65,84.2,92.4
Sacramento Kings,59,23,.720,—,59,23,101.7,95.2
Portland Trail Blazers,50,32,.610,9.0,49,33,95.2,92.5
Los Angeles Lakers,50,32,.610,9.0,48,34,100.4,98.0
Phoenix Suns,44,38,.537,15.0,44,38,95.5,94.4
Seattle SuperSonics,40,42,.488,19.0,41,41,92.1,92.3
Golden State Warriors,38,44,.463,21.0,38,44,102.4,103.6
Los Angeles Clippers,27,55,.329,32.0,29,53,93.8,97.9
