Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,7,2,.778,—,6,3,89.9,87.0
Miami Heat,5,3,.625,1.5,6,2,91.6,86.3
New York Knicks,5,3,.625,1.5,5,3,82.9,81.4
Philadelphia 76ers,4,4,.500,2.5,5,3,86.1,83.1
Washington Wizards,3,4,.429,3.0,2,5,91.9,96.4
Boston Celtics,3,4,.429,3.0,2,5,97.4,102.9
New Jersey Nets,2,5,.286,4.0,2,5,86.0,90.6
Milwaukee Bucks,5,2,.714,—,5,2,92.4,87.0
Indiana Pacers,5,3,.625,0.5,4,4,95.0,94.6
Atlanta Hawks,5,3,.625,0.5,6,2,89.3,83.9
Cleveland Cavaliers,4,3,.571,1.0,5,2,88.4,84.3
Detroit Pistons,4,5,.444,2.0,4,5,89.7,90.9
Toronto Raptors,2,5,.286,3.0,2,5,89.1,93.6
Charlotte Hornets,1,7,.125,4.5,1,7,87.8,98.4
Chicago Bulls,1,7,.125,4.5,2,6,80.1,88.0
Utah Jazz,7,1,.875,—,6,2,93.3,86.3
Houston Rockets,6,2,.750,1.0,5,3,97.1,92.5
Minnesota Timberwolves,6,2,.750,1.0,6,2,97.1,88.1
San Antonio Spurs,4,5,.444,3.5,5,4,87.6,85.9
Vancouver Grizzlies,3,5,.375,4.0,2,6,97.4,103.9
Denver Nuggets,1,8,.111,6.5,2,7,94.1,104.2
Dallas Mavericks,1,8,.111,6.5,2,7,88.8,96.2
Seattle SuperSonics,6,1,.857,—,6,1,92.0,83.4
Portland Trail Blazers,5,2,.714,1.0,6,1,98.3,88.4
Los Angeles Lakers,6,3,.667,1.0,6,3,96.7,91.2
Sacramento Kings,5,3,.625,1.5,5,3,101.8,99.3
Phoenix Suns,5,4,.556,2.0,4,5,96.8,98.9
Golden State Warriors,4,5,.444,3.0,4,5,89.2,92.1
Los Angeles Clippers,0,6,.000,5.5,1,5,90.2,98.3
