Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,27,12,.692,—,28,11,100.2,93.8
Toronto Raptors,21,20,.512,7.0,19,22,103.7,104.9
New York Knicks,17,24,.415,11.0,19,22,100.7,102.0
Philadelphia 76ers,13,27,.325,14.5,16,24,98.0,101.1
New Jersey Nets,3,37,.075,24.5,6,34,90.2,102.0
Cleveland Cavaliers,31,11,.738,—,30,12,100.9,94.5
Chicago Bulls,18,21,.462,11.5,15,24,94.4,97.9
Milwaukee Bucks,16,23,.410,13.5,17,22,97.6,99.1
Indiana Pacers,14,26,.350,16.0,14,26,99.3,104.1
Detroit Pistons,14,26,.350,16.0,13,27,92.2,97.1
Atlanta Hawks,26,14,.650,—,27,13,102.8,97.4
Orlando Magic,26,15,.634,0.5,27,14,101.0,96.5
Charlotte Bobcats,20,19,.513,5.5,21,18,94.1,92.9
Miami Heat,20,19,.513,5.5,19,20,97.2,97.7
Washington Wizards,14,26,.350,12.0,15,25,99.2,102.7
Denver Nuggets,26,14,.650,—,27,13,107.3,102.0
Portland Trail Blazers,25,17,.595,2.0,26,16,97.6,94.3
Oklahoma City Thunder,23,18,.561,3.5,24,17,98.7,96.0
Utah Jazz,23,18,.561,3.5,25,16,100.8,97.3
Minnesota Timberwolves,9,33,.214,18.0,9,33,97.1,106.7
Los Angeles Lakers,32,9,.780,—,30,11,103.5,96.4
Phoenix Suns,24,18,.571,8.5,24,18,109.7,107.7
Los Angeles Clippers,18,22,.450,13.5,16,24,96.4,99.1
Sacramento Kings,15,25,.375,16.5,16,24,102.5,105.2
Golden State Warriors,12,27,.308,19.0,14,25,107.4,111.6
Dallas Mavericks,27,14,.659,—,24,17,100.2,97.9
San Antonio Spurs,25,15,.625,1.5,28,12,101.0,95.4
Houston Rockets,23,18,.561,4.0,21,20,100.6,100.3
Memphis Grizzlies,22,18,.550,4.5,20,20,104.2,104.1
New Orleans Hornets,21,19,.525,5.5,18,22,98.5,100.1
