Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,18,12,.600,—,17,13,96.9,95.3
Philadelphia 76ers,16,17,.485,3.5,16,17,102.1,102.2
Boston Celtics,13,20,.394,6.5,14,19,99.3,101.2
Toronto Raptors,11,22,.333,8.5,12,21,97.7,101.8
New York Knicks,9,21,.300,9.0,11,19,96.2,99.8
Detroit Pistons,26,5,.839,—,23,8,99.3,91.7
Cleveland Cavaliers,20,11,.645,6.0,20,11,100.4,95.8
Indiana Pacers,17,13,.567,8.5,18,12,93.6,90.8
Milwaukee Bucks,17,14,.548,9.0,13,18,97.0,99.4
Chicago Bulls,14,19,.424,13.0,15,18,95.6,97.3
Miami Heat,19,15,.559,—,20,14,98.7,95.9
Washington Wizards,13,18,.419,4.5,14,17,100.6,102.2
Orlando Magic,13,18,.419,4.5,12,19,91.4,94.2
Charlotte Bobcats,10,23,.303,8.5,13,20,95.9,98.9
Atlanta Hawks,9,22,.290,8.5,10,21,94.9,100.4
Utah Jazz,17,17,.500,—,14,20,88.6,91.1
Denver Nuggets,16,18,.471,1.0,19,15,100.4,98.9
Minnesota Timberwolves,15,16,.484,0.5,17,14,90.9,89.7
Seattle SuperSonics,14,18,.438,2.0,12,20,100.7,104.7
Portland Trail Blazers,10,23,.303,6.5,7,26,87.0,95.0
Phoenix Suns,22,11,.667,—,24,9,104.0,96.9
Los Angeles Clippers,17,14,.548,4.0,16,15,97.0,97.0
Los Angeles Lakers,17,16,.515,5.0,19,14,97.0,94.5
Golden State Warriors,17,16,.515,5.0,16,17,99.2,99.7
Sacramento Kings,13,18,.419,8.0,15,16,100.2,100.6
San Antonio Spurs,26,8,.765,—,25,9,96.1,89.2
Dallas Mavericks,25,9,.735,1.0,22,12,98.4,94.3
Memphis Grizzlies,21,11,.656,4.0,20,12,91.2,87.5
New Orleans/Oklahoma City Hornets,15,18,.455,10.5,14,19,91.5,93.9
Houston Rockets,12,19,.387,12.5,13,18,89.0,91.2
