Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,34,14,.708,—,31,17,102.6,98.3
Toronto Raptors,31,14,.689,1.5,32,13,111.3,104.0
Cleveland Cavaliers,27,19,.587,6.0,23,23,109.5,109.6
Miami Heat,27,20,.574,6.5,22,25,100.9,101.8
Washington Wizards,26,21,.553,7.5,25,22,106.5,105.3
Indiana Pacers,25,22,.532,8.5,25,22,106.2,105.3
Milwaukee Bucks,24,22,.522,9.0,21,25,104.8,106.1
Philadelphia 76ers,22,21,.512,9.5,23,20,108.2,107.1
Detroit Pistons,22,23,.489,10.5,23,22,102.3,102.2
New York Knicks,21,27,.438,13.0,22,26,104.7,106.1
Charlotte Hornets,19,26,.422,13.5,22,23,105.8,105.8
Chicago Bulls,18,29,.383,15.5,16,31,103.7,108.8
Brooklyn Nets,18,30,.375,16.0,20,28,105.7,108.6
Atlanta Hawks,14,32,.304,19.0,17,29,103.6,107.5
Orlando Magic,14,33,.298,19.5,16,31,105.1,110.3
Golden State Warriors,38,10,.792,—,36,12,115.9,107.2
Houston Rockets,33,12,.733,3.5,33,12,114.4,106.5
San Antonio Spurs,31,18,.633,7.5,30,19,100.9,97.6
Minnesota Timberwolves,31,18,.633,7.5,30,19,108.9,105.3
Oklahoma City Thunder,27,20,.574,10.5,30,17,105.4,101.4
New Orleans Pelicans,25,21,.543,12.0,23,23,111.2,110.9
Portland Trail Blazers,25,22,.532,12.5,25,22,104.1,103.1
Denver Nuggets,24,23,.511,13.5,24,23,106.0,105.6
Los Angeles Clippers,23,23,.500,14.0,24,22,107.8,107.5
Utah Jazz,19,28,.404,18.5,22,25,101.6,102.5
Los Angeles Lakers,18,29,.383,19.5,19,28,106.6,109.9
Memphis Grizzlies,17,29,.370,20.0,19,27,99.7,102.1
Phoenix Suns,17,30,.362,20.5,14,33,105.4,112.1
Dallas Mavericks,16,31,.340,21.5,21,26,102.5,104.1
Sacramento Kings,14,33,.298,23.5,11,36,98.0,106.8
