Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,13,7,.650,—,13,7,95.3,91.1
Boston Celtics,12,7,.632,0.5,13,6,96.2,91.4
New York Knicks,11,10,.524,2.5,10,11,88.1,89.3
Orlando Magic,11,12,.478,3.5,16,7,103.3,97.8
Washington Wizards,9,12,.429,4.5,8,13,90.1,93.3
Philadelphia 76ers,8,13,.381,5.5,10,11,86.1,87.1
Miami Heat,4,16,.200,9.0,6,14,84.3,89.0
Detroit Pistons,13,6,.684,—,14,5,97.8,91.7
Milwaukee Bucks,11,7,.611,1.5,8,10,93.3,94.2
Toronto Raptors,12,10,.545,2.5,12,10,93.6,92.7
Indiana Pacers,12,11,.522,3.0,12,11,98.0,97.7
Charlotte Hornets,10,11,.476,4.0,9,12,93.8,96.1
Cleveland Cavaliers,9,12,.429,5.0,8,13,91.7,95.3
Atlanta Hawks,8,14,.364,6.5,7,15,94.9,99.6
Chicago Bulls,4,16,.200,9.5,3,17,82.5,94.8
San Antonio Spurs,15,4,.789,—,15,4,101.2,92.8
Minnesota Timberwolves,15,5,.750,0.5,15,5,100.1,92.7
Dallas Mavericks,13,9,.591,3.5,12,10,100.6,99.5
Utah Jazz,10,12,.455,6.5,10,12,97.6,99.1
Denver Nuggets,7,14,.333,9.0,8,13,93.9,97.4
Houston Rockets,7,16,.304,10.0,7,16,88.7,94.6
Memphis Grizzlies,5,15,.250,10.5,4,16,89.0,97.5
Los Angeles Lakers,16,3,.842,—,15,4,100.3,91.2
Sacramento Kings,17,6,.739,1.0,17,6,100.7,94.2
Phoenix Suns,14,9,.609,4.0,16,7,99.9,94.7
Los Angeles Clippers,12,10,.545,5.5,14,8,98.0,94.2
Portland Trail Blazers,10,10,.500,6.5,11,9,95.2,94.4
Seattle SuperSonics,10,15,.400,9.0,10,15,96.2,99.5
Golden State Warriors,8,14,.364,9.5,7,15,92.3,98.0
