Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,33,7,.825,—,34,6,99.4,88.1
Toronto Raptors,23,19,.548,11.0,24,18,97.7,95.6
New Jersey Nets,18,24,.429,16.0,12,30,94.0,100.0
Philadelphia 76ers,16,27,.372,18.5,17,26,93.5,96.6
New York Knicks,13,28,.317,20.5,12,29,94.4,100.8
Detroit Pistons,30,13,.698,—,32,11,97.5,90.1
Cleveland Cavaliers,23,18,.561,6.0,19,22,97.0,97.9
Indiana Pacers,19,25,.432,11.5,19,25,103.3,105.1
Chicago Bulls,17,24,.415,12.0,17,24,95.3,97.9
Milwaukee Bucks,17,26,.395,13.0,13,30,95.3,101.0
Orlando Magic,27,17,.614,—,27,17,103.6,100.2
Washington Wizards,22,18,.550,3.0,23,17,99.0,97.1
Atlanta Hawks,18,21,.462,6.5,18,21,94.9,95.8
Charlotte Bobcats,16,26,.381,10.0,15,27,95.2,99.3
Miami Heat,8,34,.190,18.0,12,30,93.3,99.7
Denver Nuggets,25,16,.610,—,24,17,107.0,104.5
Portland Trail Blazers,25,17,.595,0.5,23,19,97.0,96.0
Utah Jazz,24,18,.571,1.5,28,14,105.2,100.1
Seattle SuperSonics,9,33,.214,16.5,10,32,96.8,105.2
Minnesota Timberwolves,7,34,.171,18.0,9,32,94.3,103.2
Phoenix Suns,30,13,.698,—,29,14,110.0,104.5
Los Angeles Lakers,27,13,.675,1.5,27,13,107.4,101.5
Golden State Warriors,26,18,.591,4.5,25,19,109.3,107.4
Sacramento Kings,18,23,.439,11.0,17,24,99.5,102.0
Los Angeles Clippers,13,25,.342,14.5,13,25,93.8,98.0
New Orleans Hornets,29,12,.707,—,29,12,98.6,92.8
Dallas Mavericks,28,13,.683,1.0,27,14,101.1,96.3
San Antonio Spurs,28,13,.683,1.0,29,12,97.1,91.5
Houston Rockets,23,19,.548,6.5,24,18,95.6,93.6
Memphis Grizzlies,12,30,.286,17.5,15,27,101.1,105.2
