Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,26,16,.619,—,26,16,97.2,94.1
New York Knicks,26,16,.619,—,24,18,93.3,91.2
Philadelphia 76ers,24,19,.558,2.5,22,21,94.1,93.9
Boston Celtics,20,23,.465,6.5,19,24,96.7,98.6
Orlando Magic,20,25,.444,7.5,21,24,101.0,101.9
New Jersey Nets,17,27,.386,10.0,19,25,96.5,98.2
Washington Wizards,14,30,.318,13.0,15,29,95.6,100.2
Indiana Pacers,28,15,.651,—,30,13,102.1,95.9
Charlotte Hornets,24,18,.571,3.5,25,17,100.4,97.9
Toronto Raptors,24,19,.558,4.0,22,21,98.9,98.7
Milwaukee Bucks,24,20,.545,4.5,23,21,103.4,102.5
Detroit Pistons,22,21,.512,6.0,23,20,103.9,103.0
Cleveland Cavaliers,18,26,.409,10.5,17,27,97.5,100.9
Atlanta Hawks,16,26,.381,11.5,17,25,98.9,101.5
Chicago Bulls,8,33,.195,19.0,8,33,85.7,94.9
San Antonio Spurs,28,16,.636,—,32,12,95.7,89.4
Utah Jazz,27,15,.643,—,28,14,95.7,91.0
Minnesota Timberwolves,24,17,.585,2.5,22,19,97.2,96.0
Denver Nuggets,19,22,.463,7.5,17,24,98.0,100.4
Dallas Mavericks,17,26,.395,10.5,19,24,101.4,103.2
Houston Rockets,17,27,.386,11.0,20,24,98.4,99.9
Vancouver Grizzlies,12,30,.286,15.0,13,29,93.7,99.5
Los Angeles Lakers,34,10,.773,—,34,10,99.2,91.2
Portland Trail Blazers,33,10,.767,0.5,34,9,96.8,88.4
Seattle SuperSonics,28,17,.622,6.5,23,22,98.4,97.8
Sacramento Kings,27,15,.643,6.0,25,17,105.8,102.8
Phoenix Suns,24,18,.571,9.0,25,17,98.2,95.5
Los Angeles Clippers,11,32,.256,22.5,9,34,92.3,101.1
Golden State Warriors,9,32,.220,23.5,11,30,95.7,103.2
