Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,43,26,.623,—,43,26,99.0,95.6
Brooklyn Nets,41,29,.586,2.5,38,32,95.9,94.6
Boston Celtics,36,34,.514,7.5,35,35,96.0,96.0
Philadelphia 76ers,27,43,.386,16.5,25,45,92.8,96.6
Toronto Raptors,26,44,.371,17.5,30,40,97.3,99.4
Indiana Pacers,44,27,.620,—,48,23,94.5,89.6
Chicago Bulls,38,31,.551,5.0,36,33,92.8,92.3
Milwaukee Bucks,34,35,.493,9.0,31,38,98.7,100.2
Detroit Pistons,24,48,.333,20.5,24,48,94.0,98.9
Cleveland Cavaliers,22,47,.319,21.0,24,45,97.2,101.5
Miami Heat,56,14,.800,—,53,17,103.5,95.5
Atlanta Hawks,39,32,.549,17.5,37,34,97.6,97.2
Washington Wizards,26,44,.371,30.0,29,41,93.1,95.3
Orlando Magic,18,53,.254,38.5,19,52,94.2,101.0
Charlotte Bobcats,16,54,.229,40.0,14,56,93.1,102.9
Oklahoma City Thunder,52,19,.732,—,55,16,106.2,97.0
Denver Nuggets,49,23,.681,3.5,47,25,105.7,101.2
Utah Jazz,35,36,.493,17.0,34,37,98.0,98.7
Portland Trail Blazers,33,37,.471,18.5,32,38,98.2,99.5
Minnesota Timberwolves,25,44,.362,26.0,28,41,95.0,97.6
Los Angeles Clippers,48,23,.676,—,51,20,100.8,94.4
Golden State Warriors,41,31,.569,7.5,37,35,100.6,100.2
Los Angeles Lakers,36,35,.507,12.0,38,33,102.1,101.2
Sacramento Kings,25,46,.352,23.0,23,48,99.7,104.8
Phoenix Suns,23,48,.324,25.0,21,50,94.4,100.6
San Antonio Spurs,53,17,.757,—,53,17,104.3,96.4
Memphis Grizzlies,47,23,.671,6.0,45,25,93.5,89.7
Houston Rockets,39,31,.557,14.0,44,26,106.4,102.7
Dallas Mavericks,35,36,.493,18.5,34,37,101.8,102.3
New Orleans Hornets,25,46,.352,28.5,27,44,94.1,97.4
