Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,52,17,.754,—,52,17,112.3,103.5
Boston Celtics,47,22,.681,5.0,44,25,104.6,100.3
Indiana Pacers,40,29,.580,12.0,38,31,105.8,104.3
Cleveland Cavaliers,39,29,.574,12.5,34,34,110.2,110.1
Washington Wizards,39,30,.565,13.0,37,32,107.5,106.2
Philadelphia 76ers,38,30,.559,13.5,39,29,108.1,105.8
Miami Heat,37,33,.529,15.5,35,35,102.5,102.5
Milwaukee Bucks,36,32,.529,15.5,33,35,105.2,105.6
Detroit Pistons,30,38,.441,21.5,30,38,102.9,104.4
Charlotte Hornets,30,39,.435,22.0,34,35,107.3,107.7
Chicago Bulls,24,44,.353,27.5,21,47,103.6,109.5
New York Knicks,24,45,.348,28.0,26,43,104.0,107.8
Brooklyn Nets,21,48,.304,31.0,25,44,106.0,110.4
Orlando Magic,21,49,.300,31.5,25,45,104.7,109.3
Atlanta Hawks,20,49,.290,32.0,23,46,103.8,109.0
Houston Rockets,54,14,.794,—,52,16,113.5,104.6
Golden State Warriors,52,17,.754,2.5,50,19,115.3,107.6
Portland Trail Blazers,42,26,.618,12.0,40,28,105.9,103.1
Oklahoma City Thunder,42,29,.592,13.5,43,28,107.1,103.8
Minnesota Timberwolves,40,29,.580,14.5,40,29,109.8,107.2
New Orleans Pelicans,39,29,.574,15.0,35,33,111.9,111.5
San Antonio Spurs,39,30,.565,15.5,41,28,102.2,99.3
Utah Jazz,39,30,.565,15.5,42,27,103.1,99.9
Denver Nuggets,38,31,.551,16.5,37,32,109.3,108.0
Los Angeles Clippers,37,31,.544,17.0,37,31,109.3,108.1
Los Angeles Lakers,31,38,.449,23.5,31,38,108.5,109.9
Sacramento Kings,23,47,.329,32.0,18,52,99.6,107.1
Dallas Mavericks,22,47,.319,32.5,29,40,102.6,104.9
Phoenix Suns,19,51,.271,36.0,16,54,104.3,113.7
Memphis Grizzlies,18,50,.265,36.0,22,46,98.7,104.2
