Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,22,4,.846,—,19,7,104.5,97.2
Cleveland Cavaliers,18,7,.720,3.5,15,10,111.1,107.6
Toronto Raptors,15,7,.682,5.0,16,6,111.5,104.1
Detroit Pistons,14,10,.583,7.0,13,11,104.3,102.7
Indiana Pacers,14,11,.560,7.5,13,12,108.4,107.4
Milwaukee Bucks,13,10,.565,7.5,11,12,103.1,104.0
Philadelphia 76ers,13,10,.565,7.5,12,11,108.2,108.1
Washington Wizards,13,11,.542,8.0,14,10,106.1,103.8
New York Knicks,12,12,.500,9.0,12,12,103.8,103.6
Miami Heat,11,13,.458,10.0,9,15,100.2,104.2
Orlando Magic,11,15,.423,11.0,10,16,107.5,110.8
Brooklyn Nets,9,14,.391,11.5,10,13,109.8,112.3
Charlotte Hornets,9,14,.391,11.5,10,13,104.6,106.2
Atlanta Hawks,5,19,.208,16.0,8,16,102.8,108.6
Chicago Bulls,3,20,.130,17.5,4,19,95.7,106.8
Houston Rockets,18,4,.818,—,18,4,114.1,102.7
Golden State Warriors,20,6,.769,—,21,5,117.8,106.4
San Antonio Spurs,17,8,.680,2.5,16,9,101.3,97.3
Minnesota Timberwolves,15,11,.577,5.0,14,12,107.5,106.8
Portland Trail Blazers,13,11,.542,6.0,14,10,102.8,100.3
Denver Nuggets,13,11,.542,6.0,12,12,107.1,107.7
New Orleans Pelicans,13,12,.520,6.5,12,13,109.4,110.2
Utah Jazz,13,12,.520,6.5,16,9,103.3,98.8
Oklahoma City Thunder,11,12,.478,7.5,14,9,102.0,98.8
Phoenix Suns,9,17,.346,11.0,7,19,107.6,115.7
Los Angeles Clippers,8,15,.348,10.5,9,14,105.0,107.7
Los Angeles Lakers,8,15,.348,10.5,9,14,105.8,109.3
Memphis Grizzlies,8,16,.333,11.0,9,15,97.7,101.0
Sacramento Kings,7,17,.292,12.0,5,19,95.6,105.5
Dallas Mavericks,7,18,.280,12.5,10,15,100.3,103.5
