Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,28,24,.538,—,31,21,99.7,96.9
Brooklyn Nets,24,27,.471,3.5,21,30,97.2,99.5
New York Knicks,20,32,.385,8.0,23,29,97.3,99.1
Boston Celtics,19,35,.352,10.0,20,34,95.1,98.6
Philadelphia 76ers,15,39,.278,14.0,11,43,100.3,110.4
Indiana Pacers,40,12,.769,—,40,12,98.5,90.3
Chicago Bulls,27,25,.519,13.0,26,26,92.3,92.3
Detroit Pistons,22,30,.423,18.0,22,30,100.6,102.6
Cleveland Cavaliers,20,33,.377,20.5,17,36,96.7,102.0
Milwaukee Bucks,9,43,.173,31.0,10,42,92.3,101.8
Miami Heat,37,14,.725,—,34,17,104.1,99.0
Atlanta Hawks,25,26,.490,12.0,26,25,101.4,100.9
Washington Wizards,25,27,.481,12.5,26,26,99.3,99.5
Charlotte Bobcats,23,30,.434,15.0,22,31,94.7,97.1
Orlando Magic,16,38,.296,22.5,17,37,96.0,101.3
Oklahoma City Thunder,43,12,.782,—,40,15,105.0,97.6
Portland Trail Blazers,36,17,.679,6.0,34,19,107.9,103.7
Minnesota Timberwolves,25,28,.472,17.0,33,20,105.5,101.8
Denver Nuggets,24,27,.471,17.0,23,28,103.0,104.5
Utah Jazz,19,33,.365,22.5,16,36,94.3,100.3
Los Angeles Clippers,37,18,.673,—,39,16,107.0,100.6
Golden State Warriors,31,22,.585,5.0,35,18,103.6,99.0
Phoenix Suns,30,21,.588,5.0,31,20,104.9,101.8
Los Angeles Lakers,18,35,.340,18.0,18,35,100.5,105.6
Sacramento Kings,18,35,.340,18.0,22,31,101.2,103.5
San Antonio Spurs,38,15,.717,—,37,16,103.8,97.5
Houston Rockets,36,17,.679,2.0,34,19,105.5,101.4
Dallas Mavericks,32,22,.593,6.5,31,23,103.9,101.7
Memphis Grizzlies,29,23,.558,8.5,26,26,94.7,94.5
New Orleans Pelicans,23,29,.442,14.5,23,29,99.6,101.2
