Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,35,17,.673,—,36,16,97.3,92.0
Boston Celtics,31,23,.574,5.0,29,25,95.6,94.5
Washington Wizards,27,24,.529,7.5,24,27,92.3,93.0
Orlando Magic,27,25,.519,8.0,30,22,100.5,98.2
Philadelphia 76ers,26,26,.500,9.0,29,23,90.3,88.7
Miami Heat,21,30,.412,13.5,22,29,86.6,88.5
New York Knicks,20,31,.392,14.5,19,32,90.7,94.1
Detroit Pistons,29,22,.569,—,29,22,93.6,92.0
Milwaukee Bucks,29,22,.569,—,27,24,98.0,97.2
Toronto Raptors,29,26,.527,2.0,27,28,91.8,92.2
Charlotte Hornets,26,26,.500,3.5,26,26,94.0,93.8
Indiana Pacers,26,27,.491,4.0,25,28,96.6,97.3
Atlanta Hawks,19,34,.358,11.0,15,38,93.5,99.8
Cleveland Cavaliers,18,34,.346,11.5,19,33,94.1,97.7
Chicago Bulls,12,40,.231,17.5,10,42,86.3,95.3
Dallas Mavericks,37,17,.685,—,33,21,105.0,101.9
Minnesota Timberwolves,36,17,.679,0.5,35,18,101.2,96.5
San Antonio Spurs,34,18,.654,2.0,36,16,96.9,91.8
Utah Jazz,30,24,.556,7.0,29,25,95.9,94.9
Houston Rockets,18,34,.346,18.0,20,32,92.8,96.1
Denver Nuggets,16,34,.320,19.0,15,35,92.8,98.5
Memphis Grizzlies,15,38,.283,21.5,14,39,90.5,97.6
Sacramento Kings,40,13,.755,—,39,14,104.4,96.9
Los Angeles Lakers,35,16,.686,4.0,39,12,101.2,93.1
Portland Trail Blazers,28,24,.538,11.5,30,22,96.3,94.2
Seattle SuperSonics,28,25,.528,12.0,30,23,98.1,96.0
Los Angeles Clippers,26,28,.481,14.5,26,28,96.0,96.7
Phoenix Suns,25,28,.472,15.0,27,26,97.5,97.2
Golden State Warriors,15,35,.300,23.5,17,33,95.4,99.8
