Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,28,10,.737,—,25,13,90.4,86.3
Miami Heat,23,11,.676,3.0,24,10,88.7,83.1
Philadelphia 76ers,19,16,.543,7.5,21,14,89.2,86.9
New York Knicks,19,17,.528,8.0,19,17,86.4,85.9
Washington Wizards,13,22,.371,13.5,15,20,91.4,93.0
Boston Celtics,12,23,.343,14.5,13,22,92.3,95.8
New Jersey Nets,10,25,.286,16.5,12,23,88.3,92.9
Indiana Pacers,24,13,.649,—,23,14,93.8,90.6
Detroit Pistons,22,14,.611,1.5,23,13,90.3,86.8
Atlanta Hawks,22,16,.579,2.5,22,16,85.8,84.0
Milwaukee Bucks,20,15,.571,3.0,19,16,91.5,90.2
Cleveland Cavaliers,18,17,.514,5.0,18,17,88.6,88.0
Toronto Raptors,18,17,.514,5.0,17,18,90.9,91.6
Charlotte Hornets,15,20,.429,8.0,16,19,89.6,91.1
Chicago Bulls,10,26,.278,13.5,7,29,82.3,91.1
Utah Jazz,26,8,.765,—,25,9,93.8,87.3
San Antonio Spurs,24,11,.686,2.5,26,9,93.0,85.9
Houston Rockets,23,12,.657,3.5,21,14,94.7,92.4
Minnesota Timberwolves,20,16,.556,7.0,21,15,93.8,91.4
Dallas Mavericks,11,25,.306,16.0,14,22,89.9,93.2
Denver Nuggets,11,26,.297,16.5,10,27,93.2,100.1
Vancouver Grizzlies,7,29,.194,20.0,9,27,90.3,97.6
Portland Trail Blazers,28,7,.800,—,27,8,95.5,87.2
Los Angeles Lakers,25,13,.658,4.5,25,13,99.0,94.6
Phoenix Suns,18,19,.486,11.0,20,17,95.4,94.3
Seattle SuperSonics,17,18,.486,11.0,17,18,93.1,93.2
Sacramento Kings,16,20,.444,12.5,15,21,99.1,101.6
Golden State Warriors,15,21,.417,13.5,13,23,87.0,90.7
Los Angeles Clippers,4,31,.114,24.0,6,29,88.8,99.3
