Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,55,22,.714,—,54,23,104.1,98.0
Toronto Raptors,51,25,.671,3.5,49,27,102.8,98.5
Atlanta Hawks,45,32,.584,10.0,48,29,102.9,99.2
Boston Celtics,45,32,.584,10.0,47,30,105.7,102.3
Miami Heat,44,32,.579,10.5,41,35,99.7,98.5
Charlotte Hornets,44,32,.579,10.5,44,32,103.1,100.6
Detroit Pistons,41,36,.532,14.0,40,37,101.9,101.2
Indiana Pacers,41,36,.532,14.0,42,35,101.7,100.4
Chicago Bulls,39,38,.506,16.0,35,42,101.4,102.8
Washington Wizards,37,40,.481,18.0,36,41,103.5,104.6
Orlando Magic,33,44,.429,22.0,35,42,101.9,103.3
Milwaukee Bucks,32,45,.416,23.0,29,48,99.1,102.9
New York Knicks,31,47,.397,24.5,32,46,98.5,101.0
Brooklyn Nets,21,56,.273,34.0,21,56,98.4,105.3
Philadelphia 76ers,9,68,.117,46.0,15,62,97.0,107.5
Golden State Warriors,69,8,.896,—,62,15,115.3,104.2
San Antonio Spurs,64,12,.842,4.5,64,12,104.2,92.6
Oklahoma City Thunder,53,24,.688,16.0,55,22,110.1,102.9
Los Angeles Clippers,48,28,.632,20.5,48,28,104.7,100.9
Memphis Grizzlies,41,36,.532,28.0,34,43,99.2,101.0
Portland Trail Blazers,41,37,.526,28.5,41,37,104.8,104.2
Dallas Mavericks,39,38,.506,30.0,37,40,102.8,103.2
Utah Jazz,39,38,.506,30.0,44,33,97.9,95.9
Houston Rockets,38,39,.494,31.0,37,40,106.0,106.7
Denver Nuggets,32,46,.410,37.5,32,46,102.2,104.9
Sacramento Kings,31,46,.403,38.0,33,44,107.0,109.0
New Orleans Pelicans,29,47,.382,39.5,30,46,102.6,105.7
Minnesota Timberwolves,25,52,.325,44.0,28,49,101.5,105.6
Phoenix Suns,20,57,.260,49.0,21,56,100.3,107.6
Los Angeles Lakers,16,60,.211,52.5,17,59,97.7,106.9
