Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,42,19,.689,—,39,22,111.0,106.5
Boston Celtics,40,22,.645,2.5,36,26,108.0,105.4
Washington Wizards,36,24,.600,5.5,35,25,107.9,105.5
Toronto Raptors,37,26,.587,6.0,39,24,107.9,104.0
Atlanta Hawks,34,27,.557,8.0,29,32,103.8,104.6
Indiana Pacers,31,30,.508,11.0,29,32,105.3,106.2
Chicago Bulls,31,31,.500,11.5,30,32,102.6,103.1
Detroit Pistons,30,32,.484,12.5,31,31,102.0,102.2
Miami Heat,29,34,.460,14.0,32,31,102.2,101.9
Milwaukee Bucks,28,33,.459,14.0,31,30,105.1,105.1
Charlotte Hornets,27,35,.435,15.5,32,30,104.9,104.6
New York Knicks,25,37,.403,17.5,25,37,105.7,108.7
Philadelphia 76ers,23,39,.371,19.5,19,43,101.8,107.8
Orlando Magic,23,39,.371,19.5,19,43,99.7,105.7
Brooklyn Nets,10,51,.164,32.0,15,46,105.4,114.4
Golden State Warriors,50,11,.820,—,50,11,117.5,105.3
San Antonio Spurs,48,13,.787,2.0,46,15,106.5,98.2
Houston Rockets,44,19,.698,7.0,44,19,115.3,108.3
Utah Jazz,38,24,.613,12.5,40,22,100.4,96.0
Los Angeles Clippers,37,25,.597,13.5,37,25,107.8,104.9
Memphis Grizzlies,36,27,.571,15.0,34,29,101.3,100.2
Oklahoma City Thunder,35,27,.565,15.5,31,31,106.4,106.2
Denver Nuggets,28,34,.452,22.5,29,33,110.6,111.4
Portland Trail Blazers,26,35,.426,24.0,26,35,107.9,110.2
Dallas Mavericks,25,36,.410,25.0,26,35,97.8,99.8
Sacramento Kings,25,36,.410,25.0,25,36,102.6,105.5
Minnesota Timberwolves,25,37,.403,25.5,30,32,104.8,105.1
New Orleans Pelicans,24,38,.387,26.5,24,38,103.1,106.5
Phoenix Suns,20,42,.323,30.5,21,41,107.5,112.6
Los Angeles Lakers,19,43,.306,31.5,18,44,104.0,110.9
