Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,43,33,.566,—,40,36,99.3,98.4
New Jersey Nets,35,40,.467,7.5,34,41,97.2,98.4
New York Knicks,31,44,.413,11.5,31,44,97.9,100.3
Philadelphia 76ers,30,45,.400,12.5,28,47,94.4,97.8
Boston Celtics,23,52,.307,19.5,29,46,96.0,99.4
Detroit Pistons,48,27,.640,—,49,26,96.3,92.1
Cleveland Cavaliers,46,31,.597,3.0,47,30,96.6,93.4
Chicago Bulls,46,31,.597,3.0,51,26,98.9,94.3
Indiana Pacers,33,42,.440,15.0,31,44,95.3,97.7
Milwaukee Bucks,26,49,.347,22.0,27,48,99.6,103.6
Miami Heat,42,34,.553,—,37,39,95.2,95.6
Washington Wizards,39,36,.520,2.5,37,38,105.5,105.6
Orlando Magic,34,41,.453,7.5,36,39,94.1,94.5
Charlotte Bobcats,30,47,.390,12.5,27,50,96.8,101.1
Atlanta Hawks,28,48,.368,14.0,25,51,93.4,98.1
Utah Jazz,48,27,.640,—,46,29,101.0,97.9
Denver Nuggets,39,36,.520,9.0,41,34,104.9,103.7
Minnesota Timberwolves,32,43,.427,16.0,30,45,95.9,98.6
Portland Trail Blazers,31,44,.413,17.0,29,46,94.2,97.5
Seattle SuperSonics,30,46,.395,18.5,32,44,99.6,101.8
Phoenix Suns,57,19,.750,—,55,21,110.2,103.1
Los Angeles Lakers,40,36,.526,17.0,38,38,103.1,103.1
Los Angeles Clippers,37,37,.500,19.0,35,39,95.3,95.9
Golden State Warriors,37,39,.487,20.0,34,42,105.7,107.3
Sacramento Kings,31,44,.413,25.5,34,41,100.6,102.2
Dallas Mavericks,62,13,.827,—,56,19,100.6,93.1
San Antonio Spurs,54,21,.720,8.0,59,16,98.4,89.5
Houston Rockets,47,29,.618,15.5,52,24,96.2,91.2
New Orleans/Oklahoma City Hornets,35,41,.461,27.5,33,43,94.8,96.5
Memphis Grizzlies,19,58,.247,44.0,25,52,101.2,106.8
