Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,42,20,.677,—,39,23,110.8,106.5
Boston Celtics,40,24,.625,3.0,37,27,107.9,105.6
Washington Wizards,38,24,.613,4.0,36,26,108.3,106.0
Toronto Raptors,37,26,.587,5.5,39,24,107.9,104.0
Atlanta Hawks,34,29,.540,8.5,30,33,103.8,104.7
Indiana Pacers,32,31,.508,10.5,29,34,104.9,105.9
Chicago Bulls,31,32,.492,11.5,30,33,102.4,103.2
Detroit Pistons,31,32,.492,11.5,32,31,102.1,102.1
Miami Heat,30,34,.469,13.0,33,31,102.3,101.9
Milwaukee Bucks,29,33,.468,13.0,32,30,105.2,105.0
Charlotte Hornets,28,35,.444,14.5,32,31,104.8,104.3
New York Knicks,26,38,.406,17.0,26,38,105.8,108.7
Philadelphia 76ers,23,40,.365,19.5,19,44,101.7,107.9
Orlando Magic,23,41,.359,20.0,20,44,100.0,105.9
Brooklyn Nets,11,51,.177,31.0,16,46,105.7,114.3
Golden State Warriors,52,11,.825,—,52,11,117.5,105.4
San Antonio Spurs,49,13,.790,2.5,47,15,106.6,98.4
Houston Rockets,44,20,.688,8.5,45,19,115.2,108.3
Utah Jazz,40,24,.625,12.5,41,23,100.3,96.0
Los Angeles Clippers,38,25,.603,14.0,38,25,107.9,104.9
Memphis Grizzlies,36,28,.563,16.5,34,30,101.4,100.5
Oklahoma City Thunder,35,29,.547,17.5,32,32,106.3,106.5
Denver Nuggets,29,34,.460,23.0,30,33,110.6,111.2
Portland Trail Blazers,27,35,.435,24.5,27,35,108.2,110.4
Dallas Mavericks,27,36,.429,25.0,28,35,98.3,99.8
Minnesota Timberwolves,25,37,.403,26.5,30,32,104.8,105.1
Sacramento Kings,25,38,.397,27.0,25,38,102.6,105.6
New Orleans Pelicans,25,39,.391,27.5,25,39,102.8,106.0
Phoenix Suns,21,43,.328,31.5,22,42,107.8,112.8
Los Angeles Lakers,19,45,.297,33.5,18,46,104.0,111.0
