Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,38,23,.623,—,38,23,99.4,95.8
Brooklyn Nets,38,27,.585,2.0,35,30,95.2,94.4
Boston Celtics,34,29,.540,5.0,31,32,95.7,95.9
Toronto Raptors,25,39,.391,14.5,29,35,97.8,99.1
Philadelphia 76ers,24,39,.381,15.0,23,40,92.4,96.2
Indiana Pacers,39,24,.619,—,42,21,94.0,89.7
Chicago Bulls,35,28,.556,4.0,34,29,92.3,91.3
Milwaukee Bucks,32,30,.516,6.5,29,33,99.0,99.9
Detroit Pistons,23,43,.348,17.5,24,42,94.3,98.3
Cleveland Cavaliers,22,42,.344,17.5,24,40,97.6,101.0
Miami Heat,48,14,.774,—,46,16,103.4,95.9
Atlanta Hawks,34,29,.540,14.5,32,31,97.1,96.8
Washington Wizards,20,42,.323,28.0,23,39,91.7,95.1
Orlando Magic,18,47,.277,31.5,19,46,94.2,100.5
Charlotte Bobcats,14,50,.219,35.0,12,52,93.0,103.0
Oklahoma City Thunder,47,17,.734,—,50,14,106.5,97.2
Denver Nuggets,43,22,.662,4.5,42,23,105.9,101.3
Utah Jazz,33,31,.516,14.0,31,33,98.4,98.7
Portland Trail Blazers,29,34,.460,17.5,27,36,98.0,99.8
Minnesota Timberwolves,22,39,.361,23.5,24,37,94.6,97.7
Los Angeles Clippers,45,20,.692,—,47,18,101.1,94.4
Golden State Warriors,36,29,.554,9.0,32,33,100.6,100.8
Los Angeles Lakers,34,31,.523,11.0,35,30,102.5,101.3
Phoenix Suns,22,42,.344,22.5,20,44,94.6,100.3
Sacramento Kings,22,43,.338,23.0,20,45,99.1,105.1
San Antonio Spurs,49,16,.754,—,49,16,104.4,96.3
Memphis Grizzlies,43,19,.694,4.5,41,21,93.8,89.5
Houston Rockets,34,30,.531,14.5,39,25,106.8,103.6
Dallas Mavericks,30,33,.476,18.0,30,33,101.4,102.3
New Orleans Hornets,22,43,.338,27.0,24,41,94.5,98.0
