Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,19,7,.731,—,18,8,101.4,95.2
Atlanta Hawks,19,12,.613,2.5,17,14,101.4,99.9
Toronto Raptors,18,12,.600,3.0,18,12,99.7,96.6
Orlando Magic,17,12,.586,3.5,17,12,101.0,98.6
Detroit Pistons,17,13,.567,4.0,16,14,101.4,100.0
Miami Heat,16,11,.593,3.5,15,12,96.6,94.9
Indiana Pacers,16,12,.571,4.0,17,11,102.7,99.1
Boston Celtics,16,13,.552,4.5,19,10,103.3,99.1
Chicago Bulls,15,11,.577,4.0,14,12,100.4,99.5
Charlotte Hornets,15,13,.536,5.0,17,11,101.9,99.2
New York Knicks,14,16,.467,7.0,14,16,97.9,99.0
Washington Wizards,13,14,.481,6.5,11,16,101.9,105.0
Milwaukee Bucks,12,18,.400,9.0,10,20,96.6,102.0
Brooklyn Nets,8,21,.276,12.5,8,21,96.8,103.2
Philadelphia 76ers,1,30,.032,20.5,4,27,91.4,104.7
Golden State Warriors,27,1,.964,—,24,4,115.5,102.0
San Antonio Spurs,25,5,.833,3.0,26,4,102.4,88.8
Oklahoma City Thunder,20,9,.690,7.5,22,7,107.8,99.0
Dallas Mavericks,16,13,.552,11.5,15,14,101.3,101.1
Los Angeles Clippers,16,13,.552,11.5,16,13,102.4,101.2
Memphis Grizzlies,16,15,.516,12.5,11,20,96.0,99.8
Houston Rockets,15,15,.500,13.0,14,16,104.1,105.6
Utah Jazz,12,15,.444,14.5,13,14,97.0,97.2
Denver Nuggets,12,17,.414,15.5,10,19,99.2,103.4
Sacramento Kings,12,17,.414,15.5,12,17,104.5,107.1
Phoenix Suns,12,19,.387,16.5,14,17,103.6,105.2
Minnesota Timberwolves,11,18,.379,16.5,12,17,101.3,103.4
Portland Trail Blazers,11,20,.355,17.5,13,18,101.0,103.1
New Orleans Pelicans,9,19,.321,18.0,10,18,102.8,107.5
Los Angeles Lakers,5,24,.172,22.5,5,24,96.7,107.6
