Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,29,14,.674,—,32,11,97.9,90.5
Boston Celtics,25,18,.581,4.0,23,20,94.5,93.9
Orlando Magic,23,22,.511,7.0,21,24,97.3,98.6
Philadelphia 76ers,22,21,.512,7.0,22,21,94.3,94.1
Washington Wizards,21,22,.488,8.0,24,19,92.1,90.8
New York Knicks,17,24,.415,11.0,17,24,92.5,94.5
Miami Heat,15,27,.357,13.5,14,28,85.0,89.1
Indiana Pacers,31,12,.721,—,29,14,98.2,93.2
Detroit Pistons,28,14,.667,2.5,27,15,90.2,86.2
New Orleans Hornets,23,21,.523,8.5,25,19,94.3,92.5
Milwaukee Bucks,20,21,.488,10.0,21,20,98.7,98.6
Chicago Bulls,16,27,.372,15.0,15,28,94.0,98.2
Atlanta Hawks,15,28,.349,16.0,14,29,92.8,97.7
Toronto Raptors,10,33,.233,21.0,10,33,88.0,95.4
Cleveland Cavaliers,8,35,.186,23.0,7,36,89.5,100.5
Dallas Mavericks,34,8,.810,—,34,8,102.2,92.1
San Antonio Spurs,27,15,.643,7.0,27,15,93.0,89.1
Utah Jazz,25,17,.595,9.0,28,14,95.9,91.4
Minnesota Timberwolves,25,18,.581,9.5,23,20,96.1,95.2
Houston Rockets,23,18,.561,10.5,23,18,91.4,89.8
Memphis Grizzlies,13,29,.310,21.0,14,28,95.5,100.5
Denver Nuggets,10,32,.238,24.0,9,33,80.5,88.1
Sacramento Kings,32,12,.727,—,33,11,101.2,93.2
Portland Trail Blazers,26,15,.634,4.5,24,17,93.8,91.6
Phoenix Suns,26,18,.591,6.0,23,21,93.3,92.5
Los Angeles Lakers,19,23,.452,12.0,21,21,96.9,96.9
Golden State Warriors,19,23,.452,12.0,20,22,99.3,100.0
Seattle SuperSonics,18,23,.439,12.5,19,22,91.8,92.7
Los Angeles Clippers,16,26,.381,15.0,16,26,92.0,95.4
