Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,16,19,.457,—,17,18,96.8,97.4
Toronto Raptors,16,20,.444,0.5,15,21,97.6,99.7
New York Knicks,16,21,.432,1.0,16,21,99.6,101.9
Boston Celtics,12,22,.353,3.5,15,19,98.7,100.5
Philadelphia 76ers,9,26,.257,7.0,11,24,94.6,99.6
Cleveland Cavaliers,22,13,.629,—,21,14,95.1,92.6
Detroit Pistons,20,13,.606,1.0,19,14,97.1,94.6
Indiana Pacers,20,16,.556,2.5,17,19,94.9,95.7
Chicago Bulls,20,17,.541,3.0,24,13,99.4,95.3
Milwaukee Bucks,16,19,.457,6.0,16,19,102.1,103.3
Orlando Magic,22,14,.611,—,21,15,93.5,91.3
Washington Wizards,20,14,.588,1.0,19,15,108.2,106.7
Miami Heat,15,19,.441,6.0,11,23,93.4,98.9
Atlanta Hawks,10,23,.303,10.5,10,23,91.8,97.7
Charlotte Bobcats,10,23,.303,10.5,9,24,94.1,100.9
Utah Jazz,24,11,.686,—,21,14,100.8,97.8
Denver Nuggets,17,16,.515,6.0,18,15,105.2,103.8
Minnesota Timberwolves,17,16,.515,6.0,17,16,94.7,94.6
Portland Trail Blazers,14,23,.378,11.0,12,25,92.0,97.1
Seattle SuperSonics,13,25,.342,12.5,15,23,99.2,102.2
Phoenix Suns,27,8,.771,—,26,9,110.8,102.4
Los Angeles Lakers,23,13,.639,4.5,21,15,104.6,102.3
Golden State Warriors,18,19,.486,10.0,17,20,105.6,106.6
Los Angeles Clippers,17,19,.472,10.5,16,20,95.3,97.1
Sacramento Kings,14,18,.438,11.5,16,16,101.6,101.6
Dallas Mavericks,29,8,.784,—,27,10,98.8,91.8
San Antonio Spurs,26,11,.703,3.0,29,8,99.3,90.6
Houston Rockets,23,13,.639,5.5,26,10,95.4,89.2
New Orleans/Oklahoma City Hornets,13,22,.371,15.0,11,24,89.8,94.7
Memphis Grizzlies,9,27,.250,19.5,14,22,98.4,101.9
