Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,15,2,.882,—,13,4,98.8,90.5
Toronto Raptors,8,7,.533,6.0,7,8,97.9,98.9
New Jersey Nets,7,7,.500,6.5,5,9,100.6,105.1
New York Knicks,7,8,.467,7.0,6,9,104.3,107.7
Philadelphia 76ers,7,9,.438,7.5,8,8,94.0,93.8
Cleveland Cavaliers,13,3,.813,—,13,3,104.0,93.1
Detroit Pistons,10,5,.667,2.5,8,7,97.5,96.6
Chicago Bulls,7,9,.438,6.0,6,10,97.8,101.1
Indiana Pacers,6,9,.400,6.5,8,7,100.1,99.1
Milwaukee Bucks,7,11,.389,7.0,8,10,95.6,97.4
Orlando Magic,12,4,.750,—,11,5,99.8,94.1
Atlanta Hawks,9,6,.600,2.5,8,7,98.1,97.1
Miami Heat,8,8,.500,4.0,9,7,97.4,96.1
Charlotte Bobcats,5,10,.333,6.5,5,10,88.9,92.6
Washington Wizards,2,11,.154,8.5,4,9,96.5,103.3
Portland Trail Blazers,11,6,.647,—,12,5,98.5,93.5
Utah Jazz,11,6,.647,—,11,6,100.6,95.8
Denver Nuggets,10,6,.625,0.5,9,7,100.0,98.2
Minnesota Timberwolves,4,10,.286,5.5,6,8,97.5,100.1
Oklahoma City Thunder,1,16,.059,10.0,2,15,90.4,102.7
Los Angeles Lakers,13,1,.929,—,12,2,107.5,93.7
Phoenix Suns,11,6,.647,3.5,9,8,100.1,98.6
Golden State Warriors,5,11,.313,9.0,6,10,103.4,107.3
Sacramento Kings,5,13,.278,10.0,5,13,99.0,105.6
Los Angeles Clippers,2,13,.133,11.5,3,12,91.7,100.9
Houston Rockets,10,6,.625,—,10,6,93.8,90.6
San Antonio Spurs,9,6,.600,0.5,9,6,94.3,92.3
New Orleans Hornets,9,6,.600,0.5,9,6,96.2,93.0
Dallas Mavericks,7,8,.467,2.5,8,7,99.3,98.3
Memphis Grizzlies,4,12,.250,6.0,4,12,92.9,99.6
