Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,22,6,.786,—,21,7,107.8,99.1
Brooklyn Nets,11,15,.423,10.0,11,15,96.2,98.5
Boston Celtics,10,15,.400,10.5,12,13,104.0,104.5
New York Knicks,5,25,.167,18.0,9,21,94.1,100.3
Philadelphia 76ers,3,23,.115,18.0,4,22,91.4,103.3
Chicago Bulls,17,9,.654,—,16,10,102.2,98.4
Cleveland Cavaliers,16,10,.615,1.0,16,10,102.8,99.4
Milwaukee Bucks,14,14,.500,4.0,13,15,99.5,101.0
Indiana Pacers,9,19,.321,9.0,11,17,93.6,96.5
Detroit Pistons,5,23,.179,13.0,8,20,94.4,101.1
Atlanta Hawks,19,7,.731,—,18,8,103.0,97.0
Washington Wizards,19,7,.731,—,16,10,100.8,97.1
Miami Heat,13,15,.464,7.0,10,18,94.5,98.0
Orlando Magic,10,20,.333,11.0,9,21,93.6,99.3
Charlotte Hornets,8,19,.296,11.5,9,18,95.6,100.9
Portland Trail Blazers,22,6,.786,—,21,7,103.7,96.3
Oklahoma City Thunder,13,15,.464,9.0,15,13,96.6,95.2
Denver Nuggets,12,15,.444,9.5,12,15,102.2,103.9
Utah Jazz,8,20,.286,14.0,9,19,96.4,101.5
Minnesota Timberwolves,5,21,.192,16.0,5,21,98.2,108.4
Golden State Warriors,22,3,.880,—,20,5,107.5,97.6
Los Angeles Clippers,19,8,.704,4.0,19,8,106.4,100.2
Phoenix Suns,15,14,.517,9.0,16,13,104.3,103.1
Sacramento Kings,12,15,.444,11.0,13,14,101.1,101.7
Los Angeles Lakers,8,19,.296,15.0,8,19,102.1,109.2
Memphis Grizzlies,21,6,.778,—,18,9,102.4,97.0
Dallas Mavericks,20,8,.714,1.5,20,8,109.7,102.4
Houston Rockets,19,7,.731,1.5,16,10,99.7,96.3
San Antonio Spurs,17,11,.607,4.5,18,10,102.1,97.5
New Orleans Pelicans,14,13,.519,7.0,14,13,102.5,102.4
