Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,40,32,.556,—,38,34,99.2,98.6
New Jersey Nets,34,39,.466,6.5,34,39,97.4,98.5
New York Knicks,31,42,.425,9.5,31,42,98.1,100.4
Philadelphia 76ers,29,44,.397,11.5,28,45,94.6,98.0
Boston Celtics,22,50,.306,18.0,27,45,96.2,99.6
Detroit Pistons,46,26,.639,—,47,25,96.4,92.0
Cleveland Cavaliers,44,29,.603,2.5,45,28,96.6,93.4
Chicago Bulls,43,31,.581,4.0,47,27,98.6,94.6
Indiana Pacers,31,41,.431,15.0,30,42,95.1,97.6
Milwaukee Bucks,25,46,.352,20.5,27,44,99.5,103.2
Miami Heat,39,33,.542,—,35,37,95.4,96.0
Washington Wizards,38,33,.535,0.5,36,35,105.6,105.4
Orlando Magic,34,39,.466,5.5,35,38,93.8,94.2
Charlotte Bobcats,28,45,.384,11.5,25,48,96.3,100.8
Atlanta Hawks,27,46,.370,12.5,24,49,93.1,97.9
Utah Jazz,47,25,.653,—,44,28,101.4,98.0
Denver Nuggets,35,36,.493,11.5,38,33,104.9,103.9
Minnesota Timberwolves,30,42,.417,17.0,29,43,95.9,98.6
Seattle SuperSonics,30,42,.417,17.0,32,40,99.6,101.4
Portland Trail Blazers,29,44,.397,18.5,27,46,94.3,97.9
Phoenix Suns,54,18,.750,—,52,20,110.4,103.2
Los Angeles Lakers,38,34,.528,16.0,36,36,102.9,103.1
Los Angeles Clippers,36,37,.493,18.5,35,38,95.4,96.1
Golden State Warriors,34,39,.466,20.5,32,41,105.3,107.3
Sacramento Kings,30,41,.423,23.5,32,39,100.4,101.6
Dallas Mavericks,61,11,.847,—,55,17,101.0,92.9
San Antonio Spurs,52,20,.722,9.0,57,15,98.3,89.4
Houston Rockets,47,26,.644,14.5,51,22,96.6,91.1
New Orleans/Oklahoma City Hornets,33,40,.452,28.5,31,42,94.4,96.5
Memphis Grizzlies,19,55,.257,43.0,24,50,100.8,106.3
