Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,39,25,.609,—,45,19,95.5,89.8
Philadelphia 76ers,36,26,.581,2.0,35,27,96.4,94.5
Boston Celtics,36,27,.571,2.5,31,32,93.7,93.9
Orlando Magic,33,31,.516,6.0,32,32,98.4,98.4
Washington Wizards,30,33,.476,8.5,32,31,91.7,91.6
New York Knicks,28,35,.444,10.5,28,35,95.3,96.8
Miami Heat,20,43,.317,18.5,21,42,85.5,89.7
Detroit Pistons,39,23,.629,—,40,22,90.5,86.5
Indiana Pacers,38,25,.603,1.5,37,26,96.9,94.3
New Orleans Hornets,36,28,.563,4.0,37,27,94.7,92.7
Milwaukee Bucks,32,31,.508,7.5,32,31,99.1,99.1
Atlanta Hawks,25,39,.391,15.0,23,41,93.6,97.6
Chicago Bulls,22,42,.344,18.0,22,42,93.8,98.5
Toronto Raptors,20,40,.333,18.0,19,41,90.6,95.8
Cleveland Cavaliers,11,52,.175,28.5,11,52,90.7,101.7
Dallas Mavericks,48,15,.762,—,49,14,102.3,93.3
San Antonio Spurs,43,18,.705,4.0,42,19,94.5,89.5
Minnesota Timberwolves,42,24,.636,7.5,38,28,97.8,95.6
Utah Jazz,36,27,.571,12.0,39,24,95.2,92.0
Houston Rockets,32,30,.516,15.5,34,28,92.9,91.7
Memphis Grizzlies,21,41,.339,26.5,23,39,97.1,101.0
Denver Nuggets,13,51,.203,35.5,13,51,82.9,91.3
Sacramento Kings,45,19,.703,—,46,18,101.1,94.6
Portland Trail Blazers,40,22,.645,4.0,37,25,94.8,92.1
Los Angeles Lakers,35,26,.574,8.5,35,26,99.0,97.0
Phoenix Suns,33,29,.532,11.0,32,30,95.3,95.0
Golden State Warriors,30,33,.476,14.5,31,32,101.6,102.0
Seattle SuperSonics,28,33,.459,15.5,29,32,91.9,92.5
Los Angeles Clippers,20,43,.317,24.5,22,41,92.5,96.9
