Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,10,14,.417,—,11,13,95.0,96.1
Toronto Raptors,7,13,.350,1.0,9,11,98.0,99.3
Brooklyn Nets,7,14,.333,1.5,6,15,94.9,102.0
Philadelphia 76ers,7,16,.304,2.5,6,17,101.8,109.3
New York Knicks,6,15,.286,2.5,8,13,93.8,97.7
Indiana Pacers,19,3,.864,—,17,5,97.7,89.3
Detroit Pistons,10,13,.435,9.5,10,13,99.4,100.7
Chicago Bulls,8,12,.400,10.0,10,10,92.4,92.7
Cleveland Cavaliers,8,13,.381,10.5,6,15,93.1,99.3
Milwaukee Bucks,5,17,.227,14.0,5,17,89.6,98.7
Miami Heat,16,6,.727,—,16,6,102.6,95.6
Atlanta Hawks,11,11,.500,5.0,11,11,99.2,99.1
Charlotte Bobcats,10,12,.455,6.0,9,13,90.5,92.4
Washington Wizards,9,11,.450,6.0,9,11,98.1,98.9
Orlando Magic,7,15,.318,9.0,8,14,97.5,101.7
Portland Trail Blazers,18,4,.818,—,15,7,106.2,99.9
Oklahoma City Thunder,17,4,.810,0.5,15,6,105.1,98.8
Denver Nuggets,13,8,.619,4.5,12,9,102.6,100.0
Minnesota Timberwolves,11,11,.500,7.0,14,8,105.5,101.4
Utah Jazz,5,19,.208,14.0,5,19,93.3,102.0
Los Angeles Clippers,15,8,.652,—,15,8,103.7,99.1
Golden State Warriors,13,10,.565,2.0,14,9,102.7,99.6
Phoenix Suns,12,9,.571,2.0,12,9,101.8,99.9
Los Angeles Lakers,10,11,.476,4.0,9,12,101.3,103.5
Sacramento Kings,6,14,.300,7.5,8,12,98.8,101.9
San Antonio Spurs,17,4,.810,—,17,4,102.9,92.8
Houston Rockets,15,7,.682,2.5,15,7,107.5,101.2
Dallas Mavericks,13,10,.565,5.0,12,11,103.0,102.0
New Orleans Pelicans,10,10,.500,6.5,11,9,103.4,102.4
Memphis Grizzlies,10,11,.476,7.0,8,13,93.5,97.0
