Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,6,0,1.000,—,5,1,106.5,90.2
Toronto Raptors,4,3,.571,2.5,5,2,99.1,93.6
New Jersey Nets,4,3,.571,2.5,2,5,90.1,94.3
New York Knicks,2,4,.333,4.0,2,4,99.7,102.5
Philadelphia 76ers,2,5,.286,4.5,3,4,90.6,92.0
Detroit Pistons,5,2,.714,—,5,2,99.4,92.0
Cleveland Cavaliers,4,4,.500,1.5,3,5,97.6,102.0
Indiana Pacers,3,4,.429,2.0,3,4,99.3,102.9
Milwaukee Bucks,2,4,.333,2.5,2,4,91.3,96.3
Chicago Bulls,1,5,.167,3.5,1,5,86.5,96.2
Orlando Magic,6,2,.750,—,6,2,101.9,95.5
Charlotte Bobcats,4,3,.571,1.5,2,5,86.7,92.0
Atlanta Hawks,2,4,.333,3.0,2,4,92.0,96.0
Washington Wizards,1,5,.167,4.0,1,5,92.2,101.8
Miami Heat,1,6,.143,4.5,2,5,83.3,89.3
Utah Jazz,6,2,.750,—,6,2,111.9,102.5
Denver Nuggets,5,3,.625,1.0,5,3,108.1,102.9
Portland Trail Blazers,4,3,.571,1.5,3,4,95.1,96.0
Minnesota Timberwolves,0,5,.000,4.5,1,4,94.6,102.8
Seattle SuperSonics,0,8,.000,6.0,2,6,97.4,107.9
Phoenix Suns,6,2,.750,—,5,3,105.4,99.6
Los Angeles Clippers,4,2,.667,1.0,3,3,101.7,100.2
Los Angeles Lakers,3,3,.500,2.0,3,3,105.7,103.3
Sacramento Kings,2,5,.286,3.5,2,5,94.3,103.4
Golden State Warriors,0,5,.000,4.5,1,4,107.8,119.6
San Antonio Spurs,7,1,.875,—,7,1,99.0,88.8
New Orleans Hornets,6,2,.750,1.0,6,2,97.5,89.9
Houston Rockets,6,2,.750,1.0,5,3,95.6,91.4
Dallas Mavericks,5,2,.714,1.5,5,2,102.4,95.0
Memphis Grizzlies,2,4,.333,4.0,2,4,102.3,108.3
