Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,27,3,.900,—,24,6,101.7,91.4
New Jersey Nets,14,14,.500,12.0,12,16,101.0,103.4
Philadelphia 76ers,12,16,.429,14.0,13,15,94.2,95.4
New York Knicks,11,16,.407,14.5,10,17,104.4,107.9
Toronto Raptors,11,17,.393,15.0,10,18,95.8,99.4
Cleveland Cavaliers,25,4,.862,—,25,4,102.0,89.2
Detroit Pistons,15,11,.577,8.5,13,13,96.2,96.2
Milwaukee Bucks,14,16,.467,11.5,15,15,97.5,97.2
Chicago Bulls,13,15,.464,11.5,12,16,100.4,102.6
Indiana Pacers,10,18,.357,14.5,12,16,102.1,104.3
Orlando Magic,23,6,.793,—,21,8,100.6,93.7
Atlanta Hawks,18,10,.643,4.5,17,11,96.4,93.9
Miami Heat,15,12,.556,7.0,14,13,96.9,96.8
Charlotte Bobcats,10,19,.345,13.0,12,17,90.9,93.1
Washington Wizards,4,23,.148,18.0,7,20,95.3,102.2
Denver Nuggets,18,11,.621,—,18,11,102.1,98.5
Portland Trail Blazers,18,12,.600,0.5,19,11,99.1,95.5
Utah Jazz,17,13,.567,1.5,18,12,99.8,96.9
Minnesota Timberwolves,4,23,.148,13.0,7,20,94.4,102.1
Oklahoma City Thunder,3,26,.103,15.0,6,23,93.0,102.4
Los Angeles Lakers,24,5,.828,—,23,6,106.5,97.0
Phoenix Suns,16,12,.571,7.5,14,14,102.9,102.5
Los Angeles Clippers,8,20,.286,15.5,8,20,94.3,100.3
Golden State Warriors,8,22,.267,16.5,9,21,104.9,111.4
Sacramento Kings,7,22,.241,17.0,7,22,96.9,105.7
San Antonio Spurs,19,10,.655,—,18,11,96.6,93.3
Houston Rockets,19,10,.655,—,19,10,98.3,94.0
Dallas Mavericks,17,11,.607,1.5,17,11,100.3,97.6
New Orleans Hornets,16,9,.640,1.0,16,9,95.0,91.7
Memphis Grizzlies,9,19,.321,9.5,9,19,94.0,99.5
