Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,13,7,.650,—,13,7,101.5,97.6
Miami Heat,12,6,.667,—,12,6,96.4,92.2
Indiana Pacers,12,7,.632,0.5,13,6,103.3,98.2
Chicago Bulls,11,6,.647,0.5,9,8,98.7,98.0
Atlanta Hawks,13,9,.591,1.0,13,9,101.5,99.5
Toronto Raptors,12,9,.571,1.5,13,8,100.6,97.1
Charlotte Hornets,11,8,.579,1.5,11,8,102.3,99.5
Detroit Pistons,11,9,.550,2.0,10,10,98.4,97.8
Boston Celtics,11,9,.550,2.0,13,7,102.8,98.0
Orlando Magic,11,9,.550,2.0,11,9,101.6,99.5
New York Knicks,10,11,.476,3.5,10,11,97.2,98.2
Washington Wizards,8,9,.471,3.5,6,11,99.9,104.2
Milwaukee Bucks,8,13,.381,5.5,6,15,95.8,102.2
Brooklyn Nets,5,14,.263,7.5,5,14,95.4,102.3
Philadelphia 76ers,1,20,.048,12.5,4,17,91.9,102.3
Golden State Warriors,21,0,1.000,—,18,3,115.1,100.3
San Antonio Spurs,17,4,.810,4.0,17,4,99.3,89.3
Oklahoma City Thunder,11,8,.579,9.0,13,6,108.2,102.7
Dallas Mavericks,11,9,.550,9.5,10,10,100.6,100.5
Los Angeles Clippers,11,9,.550,9.5,11,9,102.8,101.8
Memphis Grizzlies,11,9,.550,9.5,8,12,96.4,99.9
Utah Jazz,9,9,.500,10.5,10,8,97.3,95.9
Houston Rockets,10,11,.476,11.0,8,13,102.9,107.3
Portland Trail Blazers,9,12,.429,12.0,10,11,102.1,102.2
Minnesota Timberwolves,8,11,.421,12.0,9,10,100.8,101.5
Phoenix Suns,8,12,.400,12.5,10,10,106.3,106.0
Denver Nuggets,8,13,.381,13.0,6,15,97.2,103.0
Sacramento Kings,7,14,.333,14.0,8,13,105.2,109.3
New Orleans Pelicans,5,15,.250,15.5,6,14,102.3,109.0
Los Angeles Lakers,3,16,.158,17.0,4,15,96.8,105.4
