Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,42,20,.677,—,39,23,110.8,106.5
Boston Celtics,41,24,.631,2.5,38,27,107.7,105.3
Washington Wizards,39,24,.619,3.5,37,26,108.6,106.1
Toronto Raptors,38,26,.594,5.0,40,24,107.7,103.8
Atlanta Hawks,35,29,.547,8.0,30,34,103.9,104.7
Indiana Pacers,33,31,.516,10.0,30,34,105.1,105.8
Chicago Bulls,31,33,.484,12.0,30,34,102.3,103.1
Detroit Pistons,31,33,.484,12.0,32,32,102.1,102.3
Miami Heat,31,34,.477,12.5,34,31,102.3,101.9
Milwaukee Bucks,30,33,.476,12.5,32,31,105.2,104.8
Charlotte Hornets,28,36,.438,15.0,33,31,104.7,104.4
New York Knicks,26,39,.400,17.5,26,39,105.6,108.6
Orlando Magic,24,41,.369,19.5,20,45,99.9,105.7
Philadelphia 76ers,23,40,.365,19.5,19,44,101.7,107.9
Brooklyn Nets,11,52,.175,31.5,16,47,105.7,114.3
Golden State Warriors,52,12,.813,—,52,12,117.0,105.3
San Antonio Spurs,50,13,.794,1.5,48,15,106.7,98.5
Houston Rockets,44,21,.677,8.5,45,20,115.1,108.4
Utah Jazz,41,24,.631,11.5,42,23,100.5,96.2
Los Angeles Clippers,38,26,.594,14.0,38,26,107.7,104.9
Memphis Grizzlies,36,28,.563,16.0,34,30,101.4,100.5
Oklahoma City Thunder,35,29,.547,17.0,32,32,106.3,106.5
Denver Nuggets,29,35,.453,23.0,31,33,110.6,111.4
Portland Trail Blazers,27,35,.435,24.0,27,35,108.2,110.4
Dallas Mavericks,27,36,.429,24.5,28,35,98.3,99.8
Minnesota Timberwolves,26,37,.413,25.5,32,31,104.9,104.9
Sacramento Kings,25,39,.391,27.0,25,39,102.6,105.7
New Orleans Pelicans,25,40,.385,27.5,25,40,102.6,105.8
Phoenix Suns,21,43,.328,31.0,22,42,107.8,112.8
Los Angeles Lakers,19,45,.297,33.0,18,46,104.0,111.0
