Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,12,4,.750,—,12,4,103.9,97.1
Atlanta Hawks,11,7,.611,2.0,11,7,102.9,99.8
Miami Heat,10,5,.667,1.5,10,5,96.3,91.7
Indiana Pacers,10,5,.667,1.5,11,4,101.5,95.1
Toronto Raptors,10,6,.625,2.0,10,6,101.1,96.6
Chicago Bulls,9,5,.643,2.0,7,7,99.4,98.9
Charlotte Hornets,9,7,.563,3.0,10,6,103.4,99.8
Boston Celtics,9,7,.563,3.0,11,5,102.5,96.9
Detroit Pistons,8,8,.500,4.0,8,8,96.3,96.7
Orlando Magic,8,8,.500,4.0,8,8,101.4,100.6
New York Knicks,8,9,.471,4.5,7,10,96.1,97.8
Washington Wizards,6,7,.462,4.5,4,9,100.5,106.8
Milwaukee Bucks,6,10,.375,6.0,4,12,97.9,106.1
Brooklyn Nets,3,12,.200,8.5,4,11,96.9,104.7
Philadelphia 76ers,0,17,.000,12.5,2,15,91.2,103.5
Golden State Warriors,17,0,1.000,—,15,2,115.5,99.7
San Antonio Spurs,13,3,.813,3.5,13,3,98.9,89.8
Oklahoma City Thunder,11,6,.647,6.0,12,5,109.4,102.8
Dallas Mavericks,9,7,.563,7.5,8,8,100.6,100.3
Memphis Grizzlies,9,8,.529,8.0,6,11,96.5,100.4
Los Angeles Clippers,8,8,.500,8.5,8,8,103.3,102.8
Minnesota Timberwolves,8,8,.500,8.5,8,8,101.3,101.1
Utah Jazz,7,7,.500,8.5,8,6,95.1,93.6
Phoenix Suns,7,9,.438,9.5,8,8,106.2,105.4
Houston Rockets,6,10,.375,10.5,5,11,100.8,107.3
Portland Trail Blazers,6,10,.375,10.5,7,9,100.3,101.3
Denver Nuggets,6,10,.375,10.5,5,11,98.9,104.4
Sacramento Kings,6,11,.353,11.0,7,10,105.1,108.4
New Orleans Pelicans,4,12,.250,12.5,5,11,102.4,109.4
Los Angeles Lakers,2,12,.143,13.5,3,11,96.7,105.8
