Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,43,16,.729,—,42,17,95.9,90.1
New York Knicks,34,23,.596,8.0,34,23,88.3,86.1
Miami Heat,34,24,.586,8.5,35,23,88.5,86.0
Orlando Magic,30,26,.536,11.5,30,26,97.6,96.4
Boston Celtics,25,33,.431,17.5,23,35,93.5,96.2
New Jersey Nets,20,39,.339,23.0,19,40,91.0,95.8
Washington Wizards,13,45,.224,29.5,16,42,92.1,98.8
Milwaukee Bucks,35,22,.614,—,35,22,100.1,96.8
Charlotte Hornets,32,26,.552,3.5,33,25,89.9,88.2
Toronto Raptors,31,27,.534,4.5,32,26,97.6,96.0
Indiana Pacers,26,29,.473,8.0,27,28,91.3,91.7
Cleveland Cavaliers,22,34,.393,12.5,20,36,91.7,95.6
Detroit Pistons,21,36,.368,14.0,21,36,94.8,98.6
Atlanta Hawks,18,40,.310,17.5,20,38,88.0,92.2
Chicago Bulls,9,47,.161,25.5,10,46,86.3,95.9
Utah Jazz,39,17,.696,—,39,17,97.0,91.2
San Antonio Spurs,38,19,.667,1.5,42,15,95.8,88.7
Dallas Mavericks,36,22,.621,4.0,36,22,99.8,96.1
Minnesota Timberwolves,34,24,.586,6.0,33,25,97.3,95.6
Houston Rockets,32,27,.542,8.5,34,25,96.2,94.0
Denver Nuggets,30,29,.508,10.5,25,34,97.7,99.7
Vancouver Grizzlies,18,41,.305,22.5,19,40,92.3,97.5
Portland Trail Blazers,41,18,.695,—,41,18,95.4,90.2
Sacramento Kings,38,18,.679,1.5,40,16,101.1,94.8
Los Angeles Lakers,37,19,.661,2.5,33,23,101.0,98.4
Phoenix Suns,34,23,.596,6.0,34,23,93.6,91.1
Seattle SuperSonics,30,29,.508,11.0,28,31,97.7,98.4
Los Angeles Clippers,20,41,.328,22.0,22,39,91.5,95.3
Golden State Warriors,16,42,.276,24.5,16,42,94.1,101.1
