Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,18,4,.818,—,17,5,101.1,92.3
New York Knicks,14,9,.609,4.5,13,10,108.0,106.3
Toronto Raptors,8,14,.364,10.0,9,13,101.5,104.2
Philadelphia 76ers,7,15,.318,11.0,11,11,98.5,99.0
New Jersey Nets,6,17,.261,12.5,7,16,93.4,99.1
Chicago Bulls,12,8,.600,—,11,9,100.0,98.9
Indiana Pacers,10,10,.500,2.0,12,8,100.5,97.7
Milwaukee Bucks,8,13,.381,4.5,9,12,91.2,93.0
Cleveland Cavaliers,7,15,.318,6.0,5,17,93.9,102.4
Detroit Pistons,7,16,.304,6.5,6,17,93.2,99.7
Orlando Magic,15,7,.682,—,15,7,96.8,91.1
Miami Heat,15,8,.652,0.5,18,5,100.6,92.0
Atlanta Hawks,15,8,.652,0.5,14,9,99.2,96.1
Charlotte Bobcats,8,13,.381,6.5,9,12,95.1,97.0
Washington Wizards,6,15,.286,8.5,5,16,98.1,106.6
Utah Jazz,16,7,.696,—,14,9,100.6,96.8
Oklahoma City Thunder,15,8,.652,1.0,11,12,103.3,103.4
Denver Nuggets,13,8,.619,2.0,12,9,105.0,103.2
Portland Trail Blazers,11,11,.500,4.5,11,11,95.3,95.0
Minnesota Timberwolves,5,17,.227,10.5,6,16,102.3,109.4
Los Angeles Lakers,16,6,.727,—,17,5,107.8,99.4
Phoenix Suns,11,11,.500,5.0,10,12,108.8,109.9
Golden State Warriors,8,14,.364,8.0,7,15,101.4,107.0
Sacramento Kings,5,15,.250,10.0,6,14,95.0,101.0
Los Angeles Clippers,5,18,.217,11.5,7,16,96.8,102.8
San Antonio Spurs,18,3,.857,—,16,5,106.9,97.6
Dallas Mavericks,18,4,.818,0.5,16,6,98.5,92.4
New Orleans Hornets,14,7,.667,4.0,13,8,94.8,91.8
Memphis Grizzlies,9,14,.391,10.0,10,13,100.9,102.9
Houston Rockets,8,13,.381,10.0,10,11,105.3,105.7
