Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,2,0,1.000,—,2,0,97.5,87.0
New Jersey Nets,1,0,1.000,0.5,1,0,105.0,94.0
Philadelphia 76ers,1,1,.500,1.0,1,1,91.5,94.0
Washington Wizards,1,1,.500,1.0,2,0,91.0,71.5
New York Knicks,0,1,.000,1.5,0,1,77.0,86.0
Miami Heat,0,1,.000,1.5,0,1,86.0,100.0
Boston Celtics,0,2,.000,2.0,0,2,82.5,106.5
Detroit Pistons,1,0,1.000,—,1,0,86.0,77.0
Indiana Pacers,1,0,1.000,—,1,0,91.0,82.0
New Orleans Hornets,1,0,1.000,—,1,0,100.0,75.0
Chicago Bulls,1,0,1.000,—,1,0,99.0,96.0
Toronto Raptors,1,0,1.000,—,1,0,74.0,68.0
Atlanta Hawks,1,1,.500,0.5,1,1,99.5,101.5
Cleveland Cavaliers,1,1,.500,0.5,0,2,82.5,95.0
Milwaukee Bucks,0,1,.000,1.0,0,1,93.0,95.0
Dallas Mavericks,1,0,1.000,—,1,0,119.0,108.0
Minnesota Timberwolves,1,0,1.000,—,1,0,83.0,77.0
San Antonio Spurs,1,1,.500,0.5,1,1,92.5,94.0
Houston Rockets,0,1,.000,1.0,0,1,82.0,91.0
Memphis Grizzlies,0,1,.000,1.0,0,1,108.0,119.0
Denver Nuggets,0,1,.000,1.0,0,1,77.0,83.0
Utah Jazz,0,2,.000,1.5,0,2,86.5,102.5
Sacramento Kings,2,0,1.000,—,2,0,97.0,69.5
Golden State Warriors,1,0,1.000,0.5,1,0,106.0,98.0
Seattle SuperSonics,1,0,1.000,0.5,1,0,86.0,73.0
Portland Trail Blazers,1,1,.500,1.0,0,2,87.0,95.0
Phoenix Suns,0,1,.000,1.5,0,1,73.0,86.0
Los Angeles Clippers,0,1,.000,1.5,0,1,96.0,98.0
Los Angeles Lakers,0,2,.000,2.0,0,2,86.0,94.5
