Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,22,6,.786,—,21,7,110.9,102.7
Toronto Raptors,21,8,.724,1.5,22,7,112.0,102.8
Boston Celtics,17,13,.567,6.0,17,13,104.7,103.0
Charlotte Hornets,17,13,.567,6.0,17,13,104.3,102.1
New York Knicks,16,13,.552,6.5,12,17,105.3,107.6
Atlanta Hawks,15,15,.500,8.0,13,17,102.2,104.1
Milwaukee Bucks,14,14,.500,8.0,16,12,104.6,102.5
Indiana Pacers,15,16,.484,8.5,14,17,104.5,106.3
Chicago Bulls,14,15,.483,8.5,16,13,101.0,99.7
Detroit Pistons,14,18,.438,10.0,16,16,98.4,98.1
Orlando Magic,14,18,.438,10.0,11,21,98.3,102.5
Washington Wizards,13,16,.448,9.5,13,16,105.0,106.7
Miami Heat,10,21,.323,13.5,12,19,98.6,101.4
Brooklyn Nets,7,22,.241,15.5,7,22,106.1,114.7
Philadelphia 76ers,7,22,.241,15.5,8,21,98.7,106.4
Golden State Warriors,27,4,.871,—,26,5,117.5,104.1
San Antonio Spurs,24,6,.800,2.5,21,9,104.1,97.9
Houston Rockets,22,9,.710,5.0,22,9,112.9,106.1
Los Angeles Clippers,22,9,.710,5.0,23,8,109.1,101.2
Memphis Grizzlies,20,12,.625,7.5,16,16,97.4,97.3
Oklahoma City Thunder,18,12,.600,8.5,16,14,106.8,105.3
Utah Jazz,18,13,.581,9.0,20,11,99.1,95.2
Sacramento Kings,13,17,.433,13.5,13,17,102.3,104.2
Portland Trail Blazers,13,19,.406,14.5,12,20,108.8,112.8
Denver Nuggets,12,18,.400,14.5,13,17,107.5,109.7
New Orleans Pelicans,11,21,.344,16.5,12,20,102.6,106.7
Los Angeles Lakers,11,22,.333,17.0,10,23,104.3,110.8
Minnesota Timberwolves,9,20,.310,17.0,12,17,103.9,106.2
Dallas Mavericks,9,21,.300,17.5,9,21,94.1,99.6
Phoenix Suns,9,21,.300,17.5,9,21,107.1,113.6
