Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,6,2,.750,—,5,3,88.8,86.1
Miami Heat,5,3,.625,1.0,6,2,91.6,86.3
New York Knicks,4,3,.571,1.5,4,3,83.6,83.4
Philadelphia 76ers,4,3,.571,1.5,5,2,88.9,83.9
Boston Celtics,3,3,.500,2.0,2,4,99.3,102.3
Washington Wizards,2,4,.333,3.0,2,4,91.7,97.3
New Jersey Nets,2,5,.286,3.5,2,5,86.0,90.6
Milwaukee Bucks,5,1,.833,—,5,1,94.2,86.5
Atlanta Hawks,5,2,.714,0.5,5,2,88.6,81.7
Indiana Pacers,5,3,.625,1.0,4,4,95.0,94.6
Cleveland Cavaliers,4,3,.571,1.5,5,2,88.4,84.3
Detroit Pistons,3,5,.375,3.0,3,5,88.3,90.6
Toronto Raptors,1,5,.167,4.0,2,4,89.0,95.5
Charlotte Hornets,1,6,.143,4.5,1,6,86.7,97.3
Chicago Bulls,1,6,.143,4.5,1,6,78.6,87.3
Utah Jazz,7,1,.875,—,6,2,93.3,86.3
Houston Rockets,6,2,.750,1.0,5,3,97.1,92.5
Minnesota Timberwolves,5,2,.714,1.5,5,2,94.6,87.0
San Antonio Spurs,4,4,.500,3.0,5,3,86.8,83.4
Vancouver Grizzlies,3,4,.429,3.5,2,5,97.6,102.3
Dallas Mavericks,1,7,.125,6.0,2,6,90.0,97.8
Denver Nuggets,1,8,.111,6.5,2,7,94.1,104.2
Seattle SuperSonics,6,1,.857,—,6,1,92.0,83.4
Los Angeles Lakers,5,3,.625,1.5,5,3,95.5,90.9
Phoenix Suns,5,3,.625,1.5,4,4,97.3,98.6
Portland Trail Blazers,4,2,.667,1.5,5,1,97.0,88.8
Sacramento Kings,4,3,.571,2.0,4,3,101.1,99.9
Golden State Warriors,3,5,.375,3.5,3,5,89.9,93.8
Los Angeles Clippers,0,6,.000,5.5,1,5,90.2,98.3
