Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,51,26,.662,—,50,27,100.0,95.6
Brooklyn Nets,45,32,.584,6.0,43,34,96.5,94.8
Boston Celtics,40,37,.519,11.0,38,39,96.3,96.4
Philadelphia 76ers,31,46,.403,20.0,28,49,92.8,96.4
Toronto Raptors,30,48,.385,21.5,33,45,96.8,99.1
Indiana Pacers,49,29,.628,—,52,26,94.7,90.2
Chicago Bulls,42,35,.545,6.5,39,38,92.8,92.5
Milwaukee Bucks,37,40,.481,11.5,35,42,98.8,100.2
Detroit Pistons,26,52,.333,23.0,26,52,94.2,98.8
Cleveland Cavaliers,24,53,.312,24.5,27,50,96.7,101.2
Miami Heat,61,16,.792,—,58,19,102.8,94.9
Atlanta Hawks,42,36,.538,19.5,40,38,97.6,97.2
Washington Wizards,29,49,.372,32.5,32,46,93.2,95.5
Orlando Magic,19,59,.244,42.5,22,56,94.1,100.8
Charlotte Bobcats,18,60,.231,43.5,15,63,93.1,102.9
Oklahoma City Thunder,57,21,.731,—,61,17,105.8,96.6
Denver Nuggets,53,24,.688,3.5,51,26,105.9,101.0
Utah Jazz,41,38,.519,16.5,39,40,98.3,98.5
Portland Trail Blazers,33,44,.429,23.5,31,46,97.7,100.3
Minnesota Timberwolves,29,48,.377,27.5,32,45,95.6,98.0
Los Angeles Clippers,51,26,.662,—,55,22,101.1,94.8
Golden State Warriors,45,33,.577,6.5,42,36,100.9,99.9
Los Angeles Lakers,41,37,.526,10.5,42,36,102.1,101.1
Sacramento Kings,27,50,.351,24.0,26,51,99.9,104.7
Phoenix Suns,23,55,.295,28.5,22,56,94.8,101.4
San Antonio Spurs,57,20,.740,—,56,21,103.5,96.2
Memphis Grizzlies,53,25,.679,4.5,51,27,93.6,89.5
Houston Rockets,44,34,.564,13.5,48,30,106.2,102.6
Dallas Mavericks,38,39,.494,19.0,36,41,101.2,102.0
New Orleans Hornets,27,51,.346,30.5,29,49,94.0,97.5
