Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,4,0,1.000,—,3,1,106.8,95.0
Atlanta Hawks,4,1,.800,0.5,3,2,99.0,97.0
Cleveland Cavaliers,3,1,.750,1.0,3,1,102.5,91.3
Detroit Pistons,3,1,.750,1.0,2,2,94.5,92.3
Chicago Bulls,3,2,.600,1.5,2,3,100.6,102.0
Washington Wizards,2,1,.667,1.5,1,2,105.3,105.7
Miami Heat,2,2,.500,2.0,2,2,99.3,95.8
New York Knicks,2,2,.500,2.0,2,2,106.0,103.3
Boston Celtics,1,2,.333,2.5,1,2,100.7,101.0
Charlotte Hornets,1,3,.250,3.0,2,2,102.5,100.0
Indiana Pacers,1,3,.250,3.0,1,3,93.0,99.3
Milwaukee Bucks,1,3,.250,3.0,1,3,100.0,110.5
Orlando Magic,1,3,.250,3.0,2,2,103.3,103.3
Philadelphia 76ers,0,3,.000,3.5,0,3,88.7,106.0
Brooklyn Nets,0,4,.000,4.0,0,4,90.5,105.3
Golden State Warriors,4,0,1.000,—,4,0,119.0,94.0
Los Angeles Clippers,4,0,1.000,—,3,1,107.8,99.3
Oklahoma City Thunder,3,1,.750,1.0,3,1,118.3,111.3
San Antonio Spurs,3,1,.750,1.0,3,1,99.3,89.5
Memphis Grizzlies,3,2,.600,1.5,1,4,92.2,101.6
Utah Jazz,2,1,.667,1.5,3,0,94.3,79.7
Minnesota Timberwolves,2,1,.667,1.5,2,1,102.7,98.3
Dallas Mavericks,2,2,.500,2.0,2,2,98.3,98.5
Portland Trail Blazers,2,2,.500,2.0,2,2,100.0,101.5
Denver Nuggets,2,2,.500,2.0,2,2,99.0,101.5
Phoenix Suns,2,2,.500,2.0,2,2,100.5,98.8
Houston Rockets,1,3,.250,3.0,1,3,94.0,107.8
Sacramento Kings,1,3,.250,3.0,2,2,108.5,110.5
New Orleans Pelicans,0,4,.000,4.0,1,3,100.8,115.0
Los Angeles Lakers,0,4,.000,4.0,1,3,106.8,116.8
