Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,20,5,.800,—,18,7,116.6,108.3
Philadelphia 76ers,17,8,.680,3.0,14,11,114.2,111.8
Milwaukee Bucks,15,7,.682,3.5,17,5,121.4,111.3
Detroit Pistons,13,8,.619,5.0,11,10,110.2,109.2
Indiana Pacers,14,10,.583,5.5,15,9,105.8,102.1
Boston Celtics,13,10,.565,6.0,15,8,108.5,104.1
Orlando Magic,12,12,.500,7.5,11,13,105.8,107.4
Charlotte Hornets,11,12,.478,8.0,14,9,114.4,110.7
Washington Wizards,10,14,.417,9.5,8,16,111.7,116.7
Miami Heat,9,14,.391,10.0,10,13,107.4,109.4
Brooklyn Nets,8,17,.320,12.0,11,14,108.6,111.0
New York Knicks,8,17,.320,12.0,8,17,108.9,114.4
Cleveland Cavaliers,5,18,.217,14.0,6,17,102.6,110.4
Atlanta Hawks,5,19,.208,14.5,5,19,107.6,118.5
Chicago Bulls,5,20,.200,15.0,6,19,102.8,112.3
Denver Nuggets,16,7,.696,—,17,6,110.2,102.7
Los Angeles Clippers,16,7,.696,—,15,8,117.7,112.9
Golden State Warriors,16,9,.640,1.0,16,9,116.4,111.5
Oklahoma City Thunder,15,7,.682,0.5,16,6,111.0,103.6
Los Angeles Lakers,14,9,.609,2.0,13,10,112.7,111.0
Memphis Grizzlies,13,9,.591,2.5,12,10,104.4,103.1
Portland Trail Blazers,13,11,.542,3.5,13,11,112.5,111.7
Dallas Mavericks,12,10,.545,3.5,13,9,110.8,108.5
Sacramento Kings,12,11,.522,4.0,10,13,114.7,116.6
Minnesota Timberwolves,12,12,.500,4.5,12,12,109.5,109.7
Utah Jazz,12,13,.480,5.0,12,13,107.0,107.8
New Orleans Pelicans,12,13,.480,5.0,14,11,118.1,116.7
Houston Rockets,11,12,.478,5.0,11,12,109.2,109.5
San Antonio Spurs,11,13,.458,5.5,9,15,109.3,113.4
Phoenix Suns,4,20,.167,12.5,5,19,103.0,114.0
