Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,53,18,.746,—,53,18,112.2,103.6
Boston Celtics,48,23,.676,5.0,45,26,104.3,100.4
Cleveland Cavaliers,41,29,.586,11.5,36,34,110.5,110.2
Indiana Pacers,41,30,.577,12.0,39,32,105.8,104.3
Washington Wizards,40,30,.571,12.5,38,32,107.5,106.1
Philadelphia 76ers,39,30,.565,13.0,40,29,108.1,105.6
Miami Heat,38,33,.535,15.0,36,35,103.1,103.0
Milwaukee Bucks,37,33,.529,15.5,34,36,105.6,106.0
Detroit Pistons,32,39,.451,21.0,33,38,102.9,103.9
Charlotte Hornets,30,41,.423,23.0,33,38,107.0,107.9
New York Knicks,26,45,.366,27.0,28,43,104.4,107.5
Chicago Bulls,24,46,.343,28.5,22,48,103.5,109.5
Brooklyn Nets,23,48,.324,30.0,26,45,106.3,110.4
Atlanta Hawks,21,50,.296,32.0,24,47,104.0,109.0
Orlando Magic,21,50,.296,32.0,25,46,104.4,109.1
Houston Rockets,57,14,.803,—,54,17,113.7,104.8
Golden State Warriors,53,18,.746,4.0,51,20,114.9,107.3
Portland Trail Blazers,44,27,.620,13.0,42,29,106.1,103.2
Oklahoma City Thunder,43,30,.589,15.0,44,29,107.3,104.0
New Orleans Pelicans,41,30,.577,16.0,37,34,111.7,111.0
San Antonio Spurs,41,30,.577,16.0,43,28,102.2,99.0
Minnesota Timberwolves,41,31,.569,16.5,41,31,110.0,107.6
Utah Jazz,40,31,.563,17.0,43,28,103.0,99.8
Denver Nuggets,38,33,.535,19.0,38,33,109.5,108.5
Los Angeles Clippers,37,33,.529,19.5,37,33,109.3,108.5
Los Angeles Lakers,31,39,.443,25.5,31,39,108.3,109.9
Sacramento Kings,23,49,.319,34.5,19,53,99.4,107.1
Dallas Mavericks,22,49,.310,35.0,30,41,102.7,105.2
Memphis Grizzlies,19,51,.271,37.5,23,47,99.0,104.2
Phoenix Suns,19,53,.264,38.5,16,56,104.2,113.9
