Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,20,4,.833,—,19,5,100.8,91.2
Toronto Raptors,11,16,.407,10.5,10,17,103.7,108.3
New York Knicks,8,16,.333,12.0,9,15,103.1,106.3
Philadelphia 76ers,6,18,.250,14.0,8,16,97.0,101.3
New Jersey Nets,2,23,.080,18.5,4,21,89.2,100.0
Cleveland Cavaliers,18,7,.720,—,17,8,99.7,94.2
Milwaukee Bucks,11,11,.500,5.5,12,10,99.1,98.3
Detroit Pistons,11,13,.458,6.5,11,13,93.8,95.2
Indiana Pacers,8,14,.364,8.5,8,14,98.0,102.0
Chicago Bulls,8,15,.348,9.0,5,18,90.2,98.9
Orlando Magic,18,6,.750,—,17,7,102.4,96.6
Atlanta Hawks,17,6,.739,0.5,17,6,105.8,97.4
Miami Heat,12,11,.522,5.5,11,12,97.8,98.4
Charlotte Bobcats,10,13,.435,7.5,11,12,90.5,91.3
Washington Wizards,7,15,.318,10.0,8,14,97.6,101.0
Denver Nuggets,18,7,.720,—,18,7,108.2,101.2
Portland Trail Blazers,15,11,.577,3.5,17,9,96.3,92.3
Utah Jazz,14,10,.583,3.5,14,10,101.4,99.0
Oklahoma City Thunder,12,11,.522,5.0,13,10,97.3,95.6
Minnesota Timberwolves,4,21,.160,14.0,4,21,93.2,104.0
Los Angeles Lakers,19,4,.826,—,18,5,103.6,95.1
Phoenix Suns,17,8,.680,3.0,15,10,108.7,105.6
Los Angeles Clippers,10,13,.435,9.0,9,14,94.3,97.7
Sacramento Kings,10,13,.435,9.0,11,12,104.3,104.9
Golden State Warriors,7,17,.292,12.5,8,16,107.0,111.7
Dallas Mavericks,18,7,.720,—,17,8,101.4,96.5
Houston Rockets,14,10,.583,3.5,14,10,101.0,99.1
San Antonio Spurs,12,10,.545,4.5,14,8,101.9,97.5
New Orleans Hornets,10,13,.435,7.0,9,14,98.5,102.3
Memphis Grizzlies,10,14,.417,7.5,10,14,101.6,104.6
