Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,11,2,.846,—,11,2,102.8,91.2
Toronto Raptors,7,7,.500,4.5,9,5,99.1,95.5
New Jersey Nets,7,8,.467,5.0,4,11,89.4,96.2
Philadelphia 76ers,4,9,.308,7.0,5,8,91.8,94.2
New York Knicks,4,9,.308,7.0,4,9,95.8,102.3
Cleveland Cavaliers,9,6,.600,—,7,8,102.1,102.8
Detroit Pistons,8,5,.615,—,8,5,97.5,94.1
Milwaukee Bucks,7,5,.583,0.5,5,7,97.7,99.3
Indiana Pacers,7,8,.467,2.0,6,9,103.4,105.7
Chicago Bulls,3,10,.231,5.0,3,10,86.8,95.1
Orlando Magic,13,3,.813,—,12,4,102.9,95.8
Washington Wizards,7,7,.500,5.0,7,7,103.1,102.6
Charlotte Bobcats,6,8,.429,6.0,5,9,93.2,97.3
Atlanta Hawks,5,8,.385,6.5,5,8,94.2,97.5
Miami Heat,4,10,.286,8.0,5,9,89.0,92.2
Utah Jazz,10,5,.667,—,11,4,106.1,98.4
Denver Nuggets,9,6,.600,1.0,10,5,105.5,100.3
Portland Trail Blazers,5,9,.357,4.5,5,9,92.2,97.1
Minnesota Timberwolves,2,10,.167,6.5,3,9,93.4,100.5
Seattle SuperSonics,2,13,.133,8.0,4,11,99.6,108.4
Phoenix Suns,11,3,.786,—,10,4,108.9,102.6
Los Angeles Lakers,8,6,.571,3.0,9,5,105.2,100.8
Golden State Warriors,6,7,.462,4.5,6,7,108.7,109.8
Los Angeles Clippers,6,7,.462,4.5,4,9,94.4,98.8
Sacramento Kings,5,9,.357,6.0,5,9,99.7,104.1
San Antonio Spurs,12,3,.800,—,11,4,100.9,92.9
New Orleans Hornets,10,6,.625,2.5,10,6,96.2,92.9
Dallas Mavericks,9,5,.643,2.5,9,5,102.5,98.1
Houston Rockets,8,7,.533,4.0,9,6,95.1,91.9
Memphis Grizzlies,5,9,.357,6.5,6,8,105.1,107.5
