Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,18,12,.600,—,17,13,96.9,95.3
Philadelphia 76ers,16,17,.485,3.5,16,17,102.1,102.2
Boston Celtics,13,19,.406,6.0,14,18,99.2,101.1
Toronto Raptors,11,22,.333,8.5,12,21,97.7,101.8
New York Knicks,9,21,.300,9.0,11,19,96.2,99.8
Detroit Pistons,26,4,.867,—,23,7,99.6,91.7
Cleveland Cavaliers,19,11,.633,7.0,20,10,100.5,96.1
Indiana Pacers,17,13,.567,9.0,18,12,93.6,90.8
Milwaukee Bucks,17,13,.567,9.0,13,17,97.3,99.5
Chicago Bulls,13,19,.406,14.0,13,19,95.2,97.8
Miami Heat,19,15,.559,—,20,14,98.7,95.9
Washington Wizards,12,18,.400,5.0,13,17,100.6,102.2
Orlando Magic,12,18,.400,5.0,11,19,90.9,94.3
Charlotte Bobcats,10,22,.313,8.0,13,19,96.0,98.7
Atlanta Hawks,8,22,.267,9.0,9,21,94.7,100.6
Minnesota Timberwolves,15,15,.500,—,17,13,91.3,89.9
Utah Jazz,16,17,.485,0.5,13,20,88.5,91.1
Denver Nuggets,16,18,.471,1.0,19,15,100.4,98.9
Seattle SuperSonics,14,18,.438,2.0,12,20,100.7,104.7
Portland Trail Blazers,10,23,.303,6.5,7,26,87.0,95.0
Phoenix Suns,21,11,.656,—,23,9,104.4,97.3
Los Angeles Clippers,17,13,.567,3.0,15,15,96.6,96.5
Golden State Warriors,17,16,.515,4.5,16,17,99.2,99.7
Los Angeles Lakers,16,16,.500,5.0,19,13,96.5,94.1
Sacramento Kings,13,18,.419,7.5,15,16,100.2,100.6
San Antonio Spurs,26,7,.788,—,25,8,96.4,89.1
Dallas Mavericks,24,9,.727,2.0,21,12,98.9,94.7
Memphis Grizzlies,21,10,.677,4.0,21,10,91.5,86.7
New Orleans/Oklahoma City Hornets,15,17,.469,10.5,13,19,91.5,93.7
Houston Rockets,12,19,.387,13.0,13,18,89.0,91.2
