Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,43,28,.606,—,49,22,95.2,89.8
Philadelphia 76ers,42,28,.600,0.5,40,30,96.5,94.4
Orlando Magic,39,34,.534,5.0,39,34,99.1,98.1
Boston Celtics,38,34,.528,5.5,34,38,92.5,93.4
Washington Wizards,34,37,.479,9.0,35,36,91.7,92.0
New York Knicks,32,40,.444,11.5,33,39,95.9,97.1
Miami Heat,22,50,.306,21.5,23,49,85.5,90.3
Detroit Pistons,45,25,.643,—,47,23,91.3,86.7
Indiana Pacers,41,30,.577,4.5,42,29,96.2,93.5
New Orleans Hornets,40,32,.556,6.0,40,32,94.1,92.5
Milwaukee Bucks,34,38,.472,12.0,35,37,99.1,99.6
Atlanta Hawks,29,44,.397,17.5,26,47,93.9,98.1
Chicago Bulls,26,46,.361,20.0,24,48,94.0,98.8
Toronto Raptors,22,48,.314,23.0,20,50,91.0,96.9
Cleveland Cavaliers,14,57,.197,31.5,13,58,91.4,101.6
Dallas Mavericks,54,17,.761,—,55,16,103.4,94.7
San Antonio Spurs,51,20,.718,3.0,49,22,95.8,90.6
Minnesota Timberwolves,46,27,.630,9.0,43,30,98.3,95.9
Utah Jazz,42,29,.592,12.0,44,27,95.2,92.2
Houston Rockets,37,35,.514,17.5,40,32,94.1,92.5
Memphis Grizzlies,26,45,.366,28.0,29,42,98.1,100.6
Denver Nuggets,16,56,.222,38.5,16,56,83.8,91.7
Sacramento Kings,51,21,.708,—,52,20,101.9,95.3
Portland Trail Blazers,44,27,.620,6.5,42,29,94.9,92.5
Los Angeles Lakers,41,30,.577,9.5,40,31,99.0,97.3
Phoenix Suns,37,34,.521,13.5,36,35,95.1,94.7
Golden State Warriors,35,37,.486,16.0,35,37,102.1,102.6
Seattle SuperSonics,33,37,.471,17.0,33,37,91.8,92.4
Los Angeles Clippers,22,50,.306,29.0,24,48,92.8,97.6
