Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,21,6,.778,—,20,7,110.6,102.8
Toronto Raptors,20,8,.714,1.5,22,6,112.3,103.0
Boston Celtics,17,12,.586,5.0,16,13,104.5,102.5
Charlotte Hornets,16,13,.552,6.0,16,13,104.3,102.5
New York Knicks,16,13,.552,6.0,12,17,105.3,107.6
Chicago Bulls,14,14,.500,7.5,16,12,101.4,99.6
Indiana Pacers,15,16,.484,8.0,14,17,104.5,106.3
Atlanta Hawks,14,15,.483,8.0,13,16,102.0,103.9
Detroit Pistons,14,17,.452,9.0,16,15,98.0,97.5
Milwaukee Bucks,13,14,.481,8.0,15,12,103.9,102.8
Washington Wizards,13,15,.464,8.5,13,15,105.3,106.1
Orlando Magic,13,18,.419,10.0,10,21,98.0,102.9
Miami Heat,10,20,.333,12.5,12,18,99.0,101.8
Brooklyn Nets,7,21,.250,14.5,7,21,106.4,114.5
Philadelphia 76ers,7,21,.250,14.5,7,21,98.1,105.8
Golden State Warriors,26,4,.867,—,25,5,117.4,103.8
San Antonio Spurs,23,6,.793,2.5,20,9,103.9,98.1
Houston Rockets,22,8,.733,4.0,21,9,113.0,105.8
Los Angeles Clippers,22,8,.733,4.0,22,8,109.8,101.6
Memphis Grizzlies,19,12,.613,7.5,15,16,96.8,96.9
Utah Jazz,18,12,.600,8.0,19,11,99.1,94.9
Oklahoma City Thunder,17,12,.586,8.5,16,13,106.5,105.1
Portland Trail Blazers,13,18,.419,13.5,12,19,109.4,112.8
Denver Nuggets,12,17,.414,13.5,12,17,107.5,109.7
Sacramento Kings,12,17,.414,13.5,12,17,102.1,104.2
Los Angeles Lakers,11,21,.344,16.0,10,22,104.8,110.9
New Orleans Pelicans,10,21,.323,16.5,11,20,103.0,107.3
Minnesota Timberwolves,9,19,.321,16.0,12,16,103.9,106.1
Dallas Mavericks,8,21,.276,17.5,9,20,94.2,100.0
Phoenix Suns,8,21,.276,17.5,8,21,106.5,113.5
