Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,29,7,.806,—,29,7,101.0,91.5
New Jersey Nets,17,18,.486,11.5,15,20,99.3,101.6
Philadelphia 76ers,14,20,.412,14.0,15,19,95.0,96.5
Toronto Raptors,14,21,.400,14.5,14,21,97.0,99.9
New York Knicks,13,20,.394,14.5,13,20,103.9,107.2
Cleveland Cavaliers,27,6,.818,—,28,5,101.2,89.4
Detroit Pistons,21,11,.656,5.5,17,15,94.8,93.8
Milwaukee Bucks,17,19,.472,11.5,19,17,96.8,96.1
Chicago Bulls,15,20,.429,13.0,13,22,99.5,103.0
Indiana Pacers,12,22,.353,15.5,14,20,103.3,105.8
Orlando Magic,27,8,.771,—,26,9,100.2,93.1
Atlanta Hawks,22,11,.667,4.0,20,13,98.2,94.9
Miami Heat,18,15,.545,8.0,17,16,95.6,95.5
Charlotte Bobcats,13,22,.371,14.0,15,20,91.8,94.1
Washington Wizards,7,26,.212,19.0,9,24,93.8,100.4
Denver Nuggets,24,12,.667,—,22,14,104.2,100.5
Portland Trail Blazers,20,14,.588,3.0,20,14,97.9,95.1
Utah Jazz,20,15,.571,3.5,21,14,101.0,98.2
Minnesota Timberwolves,9,25,.265,14.0,11,23,96.6,102.2
Oklahoma City Thunder,5,30,.143,18.5,9,26,94.7,102.7
Los Angeles Lakers,27,6,.818,—,26,7,107.2,97.8
Phoenix Suns,19,12,.613,7.0,17,14,103.1,101.9
Golden State Warriors,10,26,.278,18.5,11,25,105.5,111.5
Los Angeles Clippers,8,26,.235,19.5,10,24,93.7,99.9
Sacramento Kings,8,28,.222,20.5,8,28,96.1,105.2
San Antonio Spurs,23,11,.676,—,21,13,96.9,93.5
New Orleans Hornets,21,10,.677,0.5,20,11,95.9,91.8
Dallas Mavericks,21,13,.618,2.0,20,14,99.6,97.0
Houston Rockets,21,15,.583,3.0,21,15,96.9,94.4
Memphis Grizzlies,11,24,.314,12.5,11,24,94.2,99.2
