Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,20,2,.909,—,17,5,100.2,91.0
New Jersey Nets,11,8,.579,7.5,9,10,101.4,102.4
Philadelphia 76ers,9,12,.429,10.5,10,11,94.3,95.1
New York Knicks,9,12,.429,10.5,8,13,103.8,107.5
Toronto Raptors,8,12,.400,11.0,6,14,97.0,102.7
Cleveland Cavaliers,18,3,.857,—,18,3,104.0,90.4
Detroit Pistons,11,9,.550,6.5,9,11,95.7,96.5
Chicago Bulls,10,11,.476,8.0,9,12,98.8,101.0
Milwaukee Bucks,9,14,.391,10.0,9,14,95.9,98.5
Indiana Pacers,7,13,.350,10.5,8,12,100.1,102.3
Orlando Magic,17,5,.773,—,15,7,99.9,94.7
Atlanta Hawks,12,8,.600,4.0,11,9,97.9,96.8
Miami Heat,12,9,.571,4.5,12,9,99.1,97.5
Charlotte Bobcats,7,14,.333,9.5,8,13,89.9,93.3
Washington Wizards,4,15,.211,11.5,7,12,98.6,102.5
Portland Trail Blazers,15,8,.652,—,15,8,98.1,94.0
Denver Nuggets,14,7,.667,—,14,7,102.4,97.5
Utah Jazz,14,9,.609,1.0,15,8,100.2,96.1
Minnesota Timberwolves,4,16,.200,9.5,6,14,95.3,101.3
Oklahoma City Thunder,2,20,.091,12.5,4,18,92.5,103.0
Los Angeles Lakers,17,3,.850,—,16,4,108.0,97.0
Phoenix Suns,13,9,.591,5.0,11,11,101.3,101.1
Golden State Warriors,6,15,.286,11.5,7,14,105.7,111.5
Sacramento Kings,6,16,.273,12.0,6,16,97.8,105.5
Los Angeles Clippers,4,17,.190,13.5,6,15,92.5,99.3
Houston Rockets,14,8,.636,—,14,8,96.4,92.6
San Antonio Spurs,12,8,.600,1.0,12,8,97.0,94.1
New Orleans Hornets,11,6,.647,0.5,11,6,97.2,92.5
Dallas Mavericks,11,9,.550,2.0,12,8,101.5,98.9
Memphis Grizzlies,6,15,.286,7.5,6,15,94.0,99.7
