Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,13,4,.765,—,13,4,116.8,108.4
Milwaukee Bucks,12,4,.750,0.5,13,3,120.1,109.0
Philadelphia 76ers,12,7,.632,2.0,10,9,113.2,112.9
Indiana Pacers,11,6,.647,2.0,11,6,105.7,100.9
Orlando Magic,9,8,.529,4.0,7,10,107.5,109.5
Boston Celtics,9,8,.529,4.0,10,7,105.8,103.4
Detroit Pistons,8,6,.571,3.5,7,7,110.0,110.1
Charlotte Hornets,8,8,.500,4.5,10,6,115.0,110.4
Brooklyn Nets,7,10,.412,6.0,8,9,109.9,111.3
Miami Heat,6,10,.375,6.5,7,9,109.3,110.6
Washington Wizards,5,11,.313,7.5,5,11,110.9,116.9
Chicago Bulls,4,13,.235,9.0,4,13,103.1,113.5
New York Knicks,4,13,.235,9.0,5,12,107.8,114.7
Atlanta Hawks,3,14,.176,10.0,3,14,107.4,118.2
Cleveland Cavaliers,2,13,.133,10.0,4,11,103.3,111.9
Golden State Warriors,12,6,.667,—,12,6,116.6,110.4
Los Angeles Clippers,11,5,.688,—,10,6,117.9,112.8
Portland Trail Blazers,11,5,.688,—,11,5,114.9,107.9
Memphis Grizzlies,11,5,.688,—,10,6,103.0,100.0
Oklahoma City Thunder,10,6,.625,1.0,10,6,111.1,106.3
Denver Nuggets,10,7,.588,1.5,12,5,110.5,104.5
New Orleans Pelicans,10,7,.588,1.5,10,7,119.5,116.8
Los Angeles Lakers,9,7,.563,2.0,9,7,116.7,115.4
Sacramento Kings,9,8,.529,2.5,7,10,113.9,116.1
Houston Rockets,8,7,.533,2.5,7,8,105.3,105.7
San Antonio Spurs,8,8,.500,3.0,8,8,108.8,109.7
Utah Jazz,8,9,.471,3.5,7,10,106.0,108.5
Dallas Mavericks,7,9,.438,4.0,8,8,109.4,108.6
Minnesota Timberwolves,7,10,.412,4.5,6,11,109.6,114.1
Phoenix Suns,3,13,.188,8.0,3,13,102.8,113.5
