Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,26,25,.510,—,28,23,101.2,99.8
Philadelphia 76ers,24,26,.480,1.5,22,28,98.0,99.6
New Jersey Nets,21,29,.420,4.5,18,32,90.4,94.3
Toronto Raptors,20,31,.392,6.0,22,29,98.8,100.8
New York Knicks,19,31,.380,6.5,18,32,95.8,99.6
Detroit Pistons,29,19,.604,—,29,19,91.1,88.6
Cleveland Cavaliers,28,20,.583,1.0,29,19,97.9,94.9
Chicago Bulls,23,23,.500,5.0,23,23,92.8,92.8
Indiana Pacers,23,26,.469,6.5,22,27,92.6,94.1
Milwaukee Bucks,19,28,.404,9.5,19,28,96.4,99.1
Miami Heat,38,14,.731,—,36,16,102.2,96.5
Washington Wizards,30,19,.612,6.5,26,23,102.1,101.1
Orlando Magic,26,23,.531,10.5,24,25,100.0,100.4
Charlotte Bobcats,10,37,.213,25.5,13,34,93.4,99.9
Atlanta Hawks,10,38,.208,26.0,10,38,90.4,99.1
Seattle SuperSonics,35,13,.729,—,32,16,101.6,96.9
Minnesota Timberwolves,25,26,.490,11.5,27,24,97.1,96.5
Denver Nuggets,23,27,.460,13.0,22,28,95.5,97.0
Portland Trail Blazers,20,28,.417,15.0,20,28,93.1,95.6
Utah Jazz,17,33,.340,19.0,19,31,95.0,98.3
Phoenix Suns,39,12,.765,—,38,13,109.7,101.5
Sacramento Kings,32,18,.640,6.5,30,20,103.1,100.1
Los Angeles Lakers,25,23,.521,12.5,23,25,97.9,98.6
Los Angeles Clippers,23,27,.460,15.5,25,25,94.7,94.7
Golden State Warriors,14,36,.280,24.5,16,34,94.3,99.8
San Antonio Spurs,40,11,.784,—,43,8,97.1,86.4
Dallas Mavericks,32,16,.667,6.5,33,15,102.3,97.0
Houston Rockets,30,21,.588,10.0,29,22,93.5,91.9
Memphis Grizzlies,30,21,.588,10.0,32,19,94.7,91.3
New Orleans Hornets,10,40,.200,29.5,12,38,87.7,95.2
