Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,33,26,.559,—,36,23,100.2,97.1
Brooklyn Nets,30,29,.508,3.0,26,33,97.6,99.2
New York Knicks,22,40,.355,12.5,25,37,97.7,100.5
Boston Celtics,20,41,.328,14.0,22,39,95.3,99.2
Philadelphia 76ers,15,46,.246,19.0,11,50,99.8,111.0
Indiana Pacers,46,15,.754,—,45,16,98.9,91.6
Chicago Bulls,34,27,.557,12.0,33,28,93.3,92.3
Detroit Pistons,24,37,.393,22.0,25,36,100.8,103.4
Cleveland Cavaliers,24,38,.387,22.5,22,40,97.0,101.5
Milwaukee Bucks,12,48,.200,33.5,14,46,93.9,102.1
Miami Heat,43,15,.741,—,41,17,104.7,98.4
Washington Wizards,32,29,.525,12.5,32,29,100.7,99.8
Charlotte Bobcats,28,33,.459,16.5,26,35,95.5,97.3
Atlanta Hawks,26,33,.441,17.5,28,31,101.5,102.3
Orlando Magic,19,44,.302,26.5,21,42,96.5,101.6
Oklahoma City Thunder,46,15,.754,—,44,17,105.4,98.5
Portland Trail Blazers,42,19,.689,4.0,41,20,107.7,102.6
Minnesota Timberwolves,30,30,.500,15.5,38,22,106.2,102.3
Denver Nuggets,26,34,.433,19.5,25,35,102.8,105.2
Utah Jazz,21,40,.344,25.0,18,43,94.6,100.6
Los Angeles Clippers,42,20,.677,—,44,18,107.2,100.7
Golden State Warriors,38,24,.613,4.0,41,21,103.3,98.6
Phoenix Suns,35,25,.583,6.0,36,24,105.2,102.4
Sacramento Kings,22,39,.361,19.5,26,35,101.7,103.9
Los Angeles Lakers,21,40,.344,20.5,20,41,101.6,106.9
San Antonio Spurs,44,16,.733,—,42,18,104.3,98.0
Houston Rockets,42,19,.689,2.5,40,21,106.3,101.7
Dallas Mavericks,36,26,.581,9.0,35,27,104.5,102.4
Memphis Grizzlies,34,26,.567,10.0,31,29,95.7,95.2
New Orleans Pelicans,24,37,.393,20.5,25,36,99.2,102.0
