Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,54,13,.806,—,55,12,100.5,90.0
Toronto Raptors,34,33,.507,20.0,40,27,100.3,97.7
Philadelphia 76ers,33,34,.493,21.0,35,32,96.3,95.5
New Jersey Nets,28,39,.418,26.0,21,46,94.2,99.5
New York Knicks,19,48,.284,35.0,19,48,95.3,102.0
Detroit Pistons,49,18,.731,—,51,16,98.6,90.8
Cleveland Cavaliers,38,30,.559,11.5,33,35,97.3,97.7
Chicago Bulls,27,40,.403,22.0,28,39,96.8,99.2
Indiana Pacers,26,41,.388,23.0,28,39,103.2,105.7
Milwaukee Bucks,23,44,.343,26.0,19,48,96.1,102.8
Orlando Magic,45,24,.652,—,46,23,105.0,100.1
Washington Wizards,33,33,.500,10.5,33,33,98.5,98.7
Atlanta Hawks,29,38,.433,15.0,28,39,96.5,98.7
Charlotte Bobcats,24,43,.358,20.0,22,45,95.7,100.9
Miami Heat,12,54,.182,31.5,16,50,93.7,101.3
Utah Jazz,45,24,.652,—,48,21,106.3,100.1
Denver Nuggets,40,27,.597,4.0,41,26,109.0,105.4
Portland Trail Blazers,35,33,.515,9.5,32,36,95.8,96.6
Minnesota Timberwolves,16,50,.242,27.5,18,48,94.2,101.2
Seattle SuperSonics,16,51,.239,28.0,16,51,97.6,106.2
Los Angeles Lakers,46,21,.687,—,48,19,107.9,100.9
Phoenix Suns,45,22,.672,1.0,44,23,110.0,105.1
Golden State Warriors,41,25,.621,4.5,39,27,110.9,108.1
Sacramento Kings,31,36,.463,15.0,29,38,101.9,104.1
Los Angeles Clippers,21,45,.318,24.5,19,47,94.0,100.3
Houston Rockets,46,21,.687,—,46,21,96.8,91.7
New Orleans Hornets,45,21,.682,0.5,44,22,100.3,95.2
San Antonio Spurs,44,23,.657,2.0,44,23,95.4,91.3
Dallas Mavericks,44,24,.647,2.5,45,23,100.4,95.5
Memphis Grizzlies,16,50,.242,29.5,19,47,99.4,105.9
