Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,9,9,.500,—,9,9,95.2,95.7
Philadelphia 76ers,9,11,.450,1.0,10,10,102.2,102.7
Boston Celtics,8,11,.421,1.5,8,11,97.0,99.5
New York Knicks,6,13,.316,3.5,7,12,91.9,94.8
Toronto Raptors,3,17,.150,7.0,5,15,95.5,103.6
Detroit Pistons,14,2,.875,—,12,4,99.3,91.4
Cleveland Cavaliers,11,7,.611,4.0,11,7,101.8,97.8
Indiana Pacers,11,7,.611,4.0,12,6,95.1,90.8
Milwaukee Bucks,10,7,.588,4.5,7,10,97.2,99.4
Chicago Bulls,9,9,.500,6.0,8,10,94.1,96.3
Miami Heat,10,10,.500,—,12,8,95.8,93.8
Washington Wizards,8,9,.471,0.5,9,8,99.4,99.1
Orlando Magic,7,11,.389,2.0,5,13,85.5,90.9
Charlotte Bobcats,5,15,.250,5.0,9,11,97.0,98.8
Atlanta Hawks,2,16,.111,7.0,4,14,90.4,99.6
Minnesota Timberwolves,11,6,.647,—,11,6,93.4,89.2
Denver Nuggets,11,9,.550,1.5,11,9,97.9,96.2
Seattle SuperSonics,9,9,.500,2.5,7,11,100.4,103.8
Utah Jazz,8,12,.400,4.5,7,13,88.1,91.5
Portland Trail Blazers,6,13,.316,6.0,3,16,85.9,95.7
Phoenix Suns,13,5,.722,—,13,5,104.6,96.7
Los Angeles Clippers,13,5,.722,—,12,6,98.6,94.4
Golden State Warriors,12,8,.600,2.0,12,8,98.4,95.6
Los Angeles Lakers,10,9,.526,3.5,10,9,96.9,95.5
Sacramento Kings,7,12,.368,6.5,9,10,97.9,98.9
San Antonio Spurs,16,3,.842,—,15,4,98.4,89.7
Dallas Mavericks,14,5,.737,2.0,13,6,97.5,92.6
Memphis Grizzlies,13,6,.684,3.0,14,5,90.8,85.1
New Orleans/Oklahoma City Hornets,8,11,.421,8.0,7,12,91.0,94.3
Houston Rockets,6,12,.333,9.5,7,11,86.8,88.9
