Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,37,20,.649,—,37,20,104.7,100.3
Brooklyn Nets,23,32,.418,13.0,21,34,96.1,99.3
Boston Celtics,22,33,.400,14.0,25,30,101.5,102.7
Philadelphia 76ers,12,45,.211,25.0,10,47,90.4,101.1
New York Knicks,10,46,.179,26.5,13,43,92.3,100.7
Cleveland Cavaliers,36,22,.621,—,37,21,102.6,98.7
Chicago Bulls,36,22,.621,—,35,23,101.6,98.7
Milwaukee Bucks,32,25,.561,3.5,32,25,98.4,96.5
Detroit Pistons,23,34,.404,12.5,26,31,98.3,99.5
Indiana Pacers,23,34,.404,12.5,26,31,96.1,97.3
Atlanta Hawks,45,12,.789,—,40,17,102.9,96.6
Washington Wizards,33,25,.569,12.5,31,27,99.0,98.3
Miami Heat,25,31,.446,19.5,22,34,93.5,96.7
Charlotte Hornets,23,32,.418,21.0,22,33,94.3,96.8
Orlando Magic,19,40,.322,27.0,19,40,95.7,101.2
Portland Trail Blazers,37,19,.661,—,37,19,102.1,97.2
Oklahoma City Thunder,32,25,.561,5.5,34,23,101.3,98.5
Utah Jazz,21,35,.375,16.0,24,32,95.6,97.5
Denver Nuggets,20,37,.351,17.5,20,37,99.8,104.3
Minnesota Timberwolves,13,43,.232,24.0,14,42,97.8,105.8
Golden State Warriors,44,10,.815,—,43,11,110.4,99.8
Los Angeles Clippers,37,21,.638,9.0,40,18,106.9,100.9
Phoenix Suns,30,28,.517,16.0,31,27,106.1,105.0
Sacramento Kings,20,35,.364,24.5,20,35,100.2,104.3
Los Angeles Lakers,15,41,.268,30.0,16,40,99.6,106.3
Memphis Grizzlies,41,15,.732,—,37,19,100.1,95.6
Houston Rockets,39,18,.684,2.5,35,22,103.3,99.7
Dallas Mavericks,39,21,.650,4.0,40,20,105.5,100.6
San Antonio Spurs,34,23,.596,7.5,34,23,100.4,97.5
New Orleans Pelicans,30,27,.526,11.5,29,28,99.7,99.4
