Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,34,11,.756,—,30,15,103.2,98.1
Toronto Raptors,30,13,.698,3.0,31,12,112.0,104.3
Cleveland Cavaliers,26,17,.605,7.0,23,20,109.5,108.7
Miami Heat,26,18,.591,7.5,21,23,101.2,101.8
Washington Wizards,25,20,.556,9.0,25,20,106.9,105.3
Indiana Pacers,24,20,.545,9.5,24,20,107.4,106.0
Milwaukee Bucks,23,21,.523,10.5,21,23,104.9,105.9
Detroit Pistons,22,21,.512,11.0,22,21,102.1,101.7
Philadelphia 76ers,20,20,.500,11.5,21,19,108.6,108.2
New York Knicks,20,25,.444,14.0,21,24,104.2,105.1
Charlotte Hornets,18,25,.419,15.0,21,22,105.7,105.7
Chicago Bulls,17,28,.378,17.0,14,31,103.0,108.6
Brooklyn Nets,16,29,.356,18.0,18,27,105.9,109.1
Atlanta Hawks,13,31,.295,20.5,16,28,103.7,107.7
Orlando Magic,13,31,.295,20.5,14,30,105.3,110.9
Golden State Warriors,37,9,.804,—,35,11,115.9,106.9
Houston Rockets,30,12,.714,5.0,30,12,114.6,107.1
San Antonio Spurs,30,16,.652,7.0,28,18,101.3,97.9
Minnesota Timberwolves,29,17,.630,8.0,29,17,108.7,104.8
Oklahoma City Thunder,25,20,.556,11.5,28,17,104.3,100.8
Portland Trail Blazers,23,21,.523,13.0,23,21,104.0,103.3
New Orleans Pelicans,23,21,.523,13.0,22,22,110.8,110.7
Los Angeles Clippers,23,21,.523,13.0,23,21,107.5,106.7
Denver Nuggets,23,22,.511,13.5,23,22,106.1,105.6
Utah Jazz,18,26,.409,18.0,21,23,101.0,101.9
Phoenix Suns,16,29,.356,20.5,13,32,105.4,112.4
Memphis Grizzlies,15,28,.349,20.5,17,26,99.3,102.2
Los Angeles Lakers,15,29,.341,21.0,16,28,106.3,110.5
Dallas Mavericks,15,30,.333,21.5,20,25,102.5,104.5
Sacramento Kings,13,31,.295,23.0,10,34,97.9,106.9
