Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,21,15,.583,—,22,14,89.5,86.8
Boston Celtics,20,21,.488,3.5,20,21,94.2,94.3
Philadelphia 76ers,18,21,.462,4.5,20,19,89.3,89.2
New York Knicks,16,24,.400,7.0,16,24,91.2,93.7
Miami Heat,15,23,.395,7.0,13,25,86.1,90.4
Washington Wizards,10,27,.270,11.5,11,26,88.6,94.2
Orlando Magic,9,30,.231,13.5,11,28,93.3,99.4
Indiana Pacers,29,11,.725,—,27,13,89.4,84.6
Detroit Pistons,26,13,.667,2.5,26,13,89.7,85.3
New Orleans Hornets,22,16,.579,6.0,20,18,92.1,91.1
Milwaukee Bucks,21,17,.553,7.0,22,16,95.4,93.6
Toronto Raptors,19,17,.528,8.0,15,21,84.8,86.9
Chicago Bulls,12,26,.316,16.0,11,27,88.9,95.1
Cleveland Cavaliers,12,26,.316,16.0,14,24,90.4,93.8
Atlanta Hawks,11,29,.275,18.0,10,30,88.1,95.4
Minnesota Timberwolves,26,11,.703,—,26,11,95.5,89.6
San Antonio Spurs,26,13,.667,1.0,30,9,90.2,83.1
Denver Nuggets,23,17,.575,4.5,23,17,97.2,95.4
Dallas Mavericks,22,16,.579,4.5,22,16,102.9,100.5
Houston Rockets,22,16,.579,4.5,24,14,87.1,83.8
Utah Jazz,20,17,.541,6.0,19,18,91.7,91.1
Memphis Grizzlies,19,18,.514,7.0,20,17,97.0,96.1
Sacramento Kings,27,9,.750,—,27,9,105.1,97.0
Los Angeles Lakers,24,11,.686,2.5,25,10,101.0,94.7
Seattle SuperSonics,19,17,.528,8.0,17,19,98.1,98.8
Los Angeles Clippers,16,19,.457,10.5,15,20,96.0,98.1
Portland Trail Blazers,16,20,.444,11.0,13,23,90.1,93.7
Golden State Warriors,15,22,.405,12.5,15,22,92.4,94.9
Phoenix Suns,12,26,.316,16.0,13,25,92.7,96.9
