Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,47,16,.746,—,44,19,96.3,90.6
New York Knicks,38,26,.594,9.5,37,27,88.0,85.9
Miami Heat,38,27,.585,10.0,38,27,88.3,86.1
Orlando Magic,34,29,.540,13.0,35,28,98.0,96.4
Boston Celtics,27,37,.422,20.5,26,38,94.1,96.5
New Jersey Nets,22,44,.333,26.5,22,44,91.9,96.6
Washington Wizards,15,48,.238,32.0,17,46,92.2,99.1
Milwaukee Bucks,39,24,.619,—,38,25,100.7,97.7
Charlotte Hornets,37,27,.578,2.5,38,26,91.0,88.7
Toronto Raptors,35,30,.538,5.0,37,28,97.7,95.8
Indiana Pacers,27,35,.435,11.5,28,34,91.2,92.5
Detroit Pistons,24,39,.381,15.0,25,38,94.9,97.6
Cleveland Cavaliers,23,40,.365,16.0,21,42,91.3,95.9
Atlanta Hawks,20,45,.308,20.0,22,43,89.3,93.6
Chicago Bulls,11,51,.177,27.5,12,50,86.8,95.9
San Antonio Spurs,44,19,.698,—,49,14,96.2,88.1
Utah Jazz,43,19,.694,0.5,43,19,97.5,91.8
Dallas Mavericks,41,23,.641,3.5,42,22,99.9,95.6
Minnesota Timberwolves,38,26,.594,6.5,37,27,97.1,95.0
Houston Rockets,36,29,.554,9.0,38,27,96.6,94.2
Denver Nuggets,31,34,.477,14.0,26,39,96.5,99.2
Vancouver Grizzlies,20,45,.308,25.0,20,45,92.2,97.5
Sacramento Kings,43,19,.694,—,44,18,101.1,94.8
Los Angeles Lakers,42,21,.667,1.5,38,25,100.9,98.0
Portland Trail Blazers,42,22,.656,2.0,43,21,95.3,90.7
Phoenix Suns,37,25,.597,6.0,37,25,93.6,91.2
Seattle SuperSonics,33,33,.500,12.0,30,36,97.3,98.4
Los Angeles Clippers,22,44,.333,23.0,23,43,91.3,95.3
Golden State Warriors,16,48,.250,28.0,16,48,93.2,101.0
