Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,34,20,.630,—,34,20,100.3,96.5
Brooklyn Nets,34,24,.586,2.0,30,28,95.2,94.8
Boston Celtics,30,27,.526,5.5,29,28,96.2,96.1
Toronto Raptors,23,35,.397,13.0,26,32,97.1,98.6
Philadelphia 76ers,22,34,.393,13.0,20,36,91.8,95.8
Indiana Pacers,36,22,.621,—,38,20,93.9,89.7
Chicago Bulls,33,25,.569,3.0,32,26,92.6,91.3
Milwaukee Bucks,28,28,.500,7.0,26,30,97.9,98.8
Detroit Pistons,23,37,.383,14.0,24,36,94.9,97.5
Cleveland Cavaliers,20,38,.345,16.0,22,36,97.8,101.0
Miami Heat,41,14,.745,—,40,15,103.9,96.7
Atlanta Hawks,33,23,.589,8.5,30,26,97.8,96.6
Washington Wizards,18,38,.321,23.5,21,35,92.0,95.5
Orlando Magic,16,42,.276,26.5,17,41,94.0,99.9
Charlotte Bobcats,13,44,.228,29.0,12,45,93.7,102.8
Oklahoma City Thunder,42,15,.737,—,45,12,106.8,97.1
Denver Nuggets,37,22,.627,6.0,37,22,105.5,101.8
Utah Jazz,31,27,.534,11.5,28,30,98.5,99.1
Portland Trail Blazers,26,31,.456,16.0,23,34,97.0,99.9
Minnesota Timberwolves,20,35,.364,21.0,23,32,95.2,97.7
Los Angeles Clippers,42,18,.700,—,43,17,100.5,93.9
Golden State Warriors,33,25,.569,8.0,28,30,101.2,101.6
Los Angeles Lakers,29,30,.492,12.5,32,27,102.4,101.1
Phoenix Suns,20,39,.339,21.5,19,40,94.6,99.9
Sacramento Kings,20,39,.339,21.5,17,42,98.1,104.8
San Antonio Spurs,45,14,.763,—,45,14,104.2,96.0
Memphis Grizzlies,38,18,.679,5.5,36,20,93.3,89.5
Houston Rockets,31,28,.525,14.0,35,24,106.4,103.6
Dallas Mavericks,25,32,.439,19.0,26,31,101.0,102.2
New Orleans Hornets,20,39,.339,25.0,22,37,94.2,97.7
