Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,29,15,.659,—,30,14,99.4,93.9
Toronto Raptors,25,22,.532,5.5,22,25,103.9,104.9
New York Knicks,18,27,.400,11.5,19,26,101.1,103.1
Philadelphia 76ers,15,31,.326,15.0,18,28,97.5,100.4
New Jersey Nets,4,41,.089,25.5,7,38,89.9,102.1
Cleveland Cavaliers,37,11,.771,—,35,13,100.7,94.0
Chicago Bulls,23,22,.511,12.5,19,26,95.6,97.9
Milwaukee Bucks,19,25,.432,16.0,21,23,98.7,99.2
Indiana Pacers,16,31,.340,20.5,15,32,98.6,104.1
Detroit Pistons,15,30,.333,20.5,14,31,91.6,97.0
Atlanta Hawks,30,15,.667,—,31,14,102.6,97.2
Orlando Magic,30,16,.652,0.5,31,15,101.0,96.2
Miami Heat,24,22,.522,6.5,25,21,97.4,96.4
Charlotte Bobcats,23,22,.511,7.0,25,20,95.2,93.8
Washington Wizards,15,30,.333,15.0,16,29,98.0,102.2
Denver Nuggets,31,15,.674,—,31,15,107.0,101.7
Utah Jazz,28,18,.609,3.0,30,16,101.8,97.3
Portland Trail Blazers,27,21,.563,5.0,29,19,97.6,94.8
Oklahoma City Thunder,25,21,.543,6.0,27,19,98.0,95.5
Minnesota Timberwolves,10,38,.208,22.0,10,38,97.3,107.0
Los Angeles Lakers,36,11,.766,—,34,13,103.9,96.8
Phoenix Suns,27,21,.563,9.5,27,21,109.9,107.9
Los Angeles Clippers,20,26,.435,15.5,18,28,95.9,99.0
Sacramento Kings,16,29,.356,19.0,17,28,101.3,105.1
Golden State Warriors,13,32,.289,22.0,17,28,107.5,111.3
Dallas Mavericks,30,16,.652,—,27,19,100.6,97.8
San Antonio Spurs,27,18,.600,2.5,30,15,101.1,96.0
Memphis Grizzlies,25,20,.556,4.5,23,22,103.6,103.4
New Orleans Hornets,25,21,.543,5.0,21,25,99.7,100.9
Houston Rockets,25,21,.543,5.0,23,23,100.7,100.6
