Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,17,5,.773,—,16,6,89.9,83.3
Orlando Magic,16,7,.696,1.5,13,10,89.1,87.0
New York Knicks,14,9,.609,3.5,14,9,87.0,84.7
Philadelphia 76ers,12,9,.571,4.5,14,7,89.0,84.4
Washington Wizards,9,13,.409,8.0,9,13,90.3,92.8
Boston Celtics,7,12,.368,8.5,7,12,94.9,98.3
New Jersey Nets,3,18,.143,13.5,5,16,85.3,93.4
Indiana Pacers,15,6,.714,—,13,8,92.8,90.2
Atlanta Hawks,13,9,.591,2.5,14,8,86.7,83.1
Milwaukee Bucks,12,9,.571,3.0,12,9,91.9,90.3
Detroit Pistons,12,10,.545,3.5,13,9,88.5,85.8
Cleveland Cavaliers,10,10,.500,4.5,10,10,87.6,87.1
Toronto Raptors,8,12,.400,6.5,8,12,89.0,91.0
Charlotte Hornets,6,14,.300,8.5,6,14,87.1,92.7
Chicago Bulls,6,15,.286,9.0,6,15,81.9,87.0
Utah Jazz,18,4,.818,—,18,4,95.2,85.6
San Antonio Spurs,14,8,.636,4.0,16,6,92.6,86.1
Houston Rockets,14,9,.609,4.5,12,11,92.4,92.2
Minnesota Timberwolves,13,10,.565,5.5,13,10,93.9,91.7
Dallas Mavericks,8,15,.348,10.5,9,14,90.0,93.3
Denver Nuggets,6,16,.273,12.0,6,16,93.0,99.1
Vancouver Grizzlies,4,19,.174,14.5,4,19,91.0,100.7
Portland Trail Blazers,17,5,.773,—,17,5,97.0,89.0
Los Angeles Lakers,17,7,.708,1.0,17,7,98.6,92.9
Seattle SuperSonics,12,9,.571,4.5,11,10,91.3,90.4
Phoenix Suns,12,10,.545,5.0,12,10,96.9,95.5
Sacramento Kings,11,13,.458,7.0,11,13,100.3,101.1
Golden State Warriors,9,13,.409,8.0,8,14,88.2,92.1
Los Angeles Clippers,1,20,.048,15.5,3,18,89.6,102.3
