Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,27,10,.730,—,25,12,103.5,98.5
Cleveland Cavaliers,24,10,.706,1.5,21,13,110.8,107.3
Toronto Raptors,23,8,.742,1.0,24,7,111.3,102.4
Indiana Pacers,19,14,.576,6.0,18,15,108.6,106.9
Washington Wizards,19,15,.559,6.5,20,14,105.8,103.6
Detroit Pistons,18,14,.563,6.5,17,15,102.7,102.2
Milwaukee Bucks,17,14,.548,7.0,15,16,105.1,105.5
Miami Heat,17,16,.515,8.0,14,19,100.1,102.0
New York Knicks,17,16,.515,8.0,17,16,104.0,103.6
Philadelphia 76ers,15,18,.455,10.0,15,18,107.8,108.8
Brooklyn Nets,12,20,.375,12.5,13,19,107.6,110.2
Charlotte Hornets,12,21,.364,13.0,14,19,104.6,106.5
Orlando Magic,11,23,.324,14.5,11,23,105.4,110.9
Chicago Bulls,10,22,.313,14.5,9,23,99.4,106.4
Atlanta Hawks,8,25,.242,17.0,11,22,103.8,108.7
Golden State Warriors,27,7,.794,—,27,7,114.5,104.6
Houston Rockets,25,7,.781,1.0,25,7,115.1,105.6
San Antonio Spurs,23,11,.676,4.0,21,13,101.1,98.0
Minnesota Timberwolves,21,13,.618,6.0,19,15,108.4,106.3
Oklahoma City Thunder,19,15,.559,8.0,20,14,102.9,100.0
Denver Nuggets,18,15,.545,8.5,18,15,106.8,105.8
Portland Trail Blazers,17,16,.515,9.5,18,15,101.7,100.3
New Orleans Pelicans,17,16,.515,9.5,16,17,110.6,110.8
Utah Jazz,15,19,.441,12.0,18,16,101.7,100.7
Los Angeles Clippers,13,19,.406,13.0,14,18,104.5,106.3
Phoenix Suns,12,23,.343,15.5,10,25,105.8,112.8
Los Angeles Lakers,11,21,.344,15.0,13,19,106.5,109.8
Sacramento Kings,11,21,.344,15.0,7,25,96.6,105.1
Memphis Grizzlies,10,23,.303,16.5,12,21,97.1,101.3
Dallas Mavericks,9,25,.265,18.0,13,21,100.0,103.2
