Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,46,28,.622,—,52,22,95.9,90.0
Philadelphia 76ers,44,29,.603,1.5,43,30,97.0,94.7
Boston Celtics,40,34,.541,6.0,35,39,92.9,93.6
Orlando Magic,39,36,.520,7.5,39,36,99.3,98.6
Washington Wizards,34,39,.466,11.5,35,38,91.4,92.1
New York Knicks,32,42,.432,14.0,33,41,95.9,97.4
Miami Heat,23,52,.307,23.5,24,51,85.8,90.5
Detroit Pistons,47,26,.644,—,49,24,91.4,86.8
Indiana Pacers,43,31,.581,4.5,46,28,96.8,93.4
New Orleans Hornets,41,34,.547,7.0,42,33,94.0,92.5
Milwaukee Bucks,36,39,.480,12.0,37,38,99.0,99.3
Atlanta Hawks,29,45,.392,18.5,26,48,93.9,98.2
Chicago Bulls,26,49,.347,22.0,23,52,93.9,99.5
Toronto Raptors,23,50,.315,24.0,22,51,91.0,96.7
Cleveland Cavaliers,14,59,.192,33.0,14,59,91.7,101.7
Dallas Mavericks,56,18,.757,—,57,17,103.4,94.8
San Antonio Spurs,54,20,.730,2.0,51,23,96.1,90.7
Minnesota Timberwolves,46,29,.613,10.5,42,33,98.0,96.4
Utah Jazz,44,30,.595,12.0,45,29,95.1,92.2
Houston Rockets,38,36,.514,18.0,41,33,94.1,92.7
Memphis Grizzlies,26,48,.351,30.0,29,45,97.7,100.7
Denver Nuggets,17,58,.227,39.5,17,58,83.7,91.6
Sacramento Kings,53,22,.707,—,54,21,101.8,95.3
Portland Trail Blazers,46,27,.630,6.0,44,29,95.2,92.4
Los Angeles Lakers,43,31,.581,9.5,42,32,99.3,97.5
Phoenix Suns,39,35,.527,13.5,39,35,94.9,94.3
Seattle SuperSonics,36,37,.493,16.0,37,36,92.3,92.2
Golden State Warriors,36,39,.480,17.0,35,40,101.8,102.6
Los Angeles Clippers,23,51,.311,29.5,25,49,92.9,97.5
